t,x,y,z,w,i,j,k
23.17,0,0,-0.8,0.999366219030611,0,0,0.0355971945588589
23.18,0,0,-0.8,0.999289472640589,0,0,0.0376901826699345
23.19,0,0,-0.8,0.999208342878047,0,0,0.0397830054534301
23.2,0,0,-0.8,0.999122830098858,0,0,0.0418756537291995
23.21,0,0,-0.8,0.999032934678125,0,0,0.0439681183178651
23.22,0,0,-0.8,0.998938657010171,0,0,0.046060390040852
23.23,0,0,-0.8,0.998839997508546,0,0,0.0481524597204342
23.24,0,0,-0.8,0.998736956606017,0,0,0.05024431817977
23.25,0,0,-0.8,0.998629534754574,0,0,0.0523359562429438
23.26,0,0,-0.8,0.99851773242542,0,0,0.0544273647350094
23.27,0,0,-0.8,0.998401550108975,0,0,0.0565185344820244
23.28,0,0,-0.8,0.998280988314872,0,0,0.0586094563110967
23.29,0,0,-0.8,0.998156047571954,0,0,0.0607001210504187
23.3,0,0,-0.8,0.998026728428272,0,0,0.0627905195293135
23.31,0,0,-0.8,0.997893031451082,0,0,0.0648806425782692
23.32,0,0,-0.8,0.997754957226846,0,0,0.066970481028985
23.33,0,0,-0.8,0.997612506361225,0,0,0.0690600257144062
23.34,0,0,-0.8,0.997465679479078,0,0,0.0711492674687669
23.35,0,0,-0.8,0.997314477224458,0,0,0.073238197127632
23.36,0,0,-0.8,0.997158900260614,0,0,0.0753268055279326
23.37,0,0,-0.8,0.996998949269982,0,0,0.0774150835080119
23.38,0,0,-0.8,0.996834624954185,0,0,0.0795030219076596
23.39,0,0,-0.8,0.99666592803403,0,0,0.0815906115681577
23.4,0,0,-0.8,0.996492859249504,0,0,0.0836778433323159
23.41,0,0,-0.8,0.996315419359773,0,0,0.0857647080445139
23.42,0,0,-0.8,0.996133609143172,0,0,0.0878511965507435
23.43,0,0,-0.8,0.995947429397213,0,0,0.0899372996986439
23.44,0,0,-0.8,0.995756880938569,0,0,0.0920230083375474
23.45,0,0,-0.8,0.99556196460308,0,0,0.0941083133185142
23.46,0,0,-0.8,0.995362681245744,0,0,0.0961932054943778
23.47,0,0,-0.8,0.995159031740715,0,0,0.0982776757197796
23.48,0,0,-0.8,0.9949510169813,0,0,0.100361714851215
23.49,0,0,-0.8,0.994738637879953,0,0,0.102445313747068
23.5,0,0,-0.8,0.994521895368273,0,0,0.104528463267653
23.51,0,0,-0.8,0.994300790396999,0,0,0.10661115427526
23.52,0,0,-0.8,0.994075323936005,0,0,0.108693377634185
23.53,0,0,-0.8,0.993845496974297,0,0,0.110775124210779
23.54,0,0,-0.8,0.993611310520008,0,0,0.112856384873481
23.55,0,0,-0.8,0.993372765600396,0,0,0.114937150492867
23.56,0,0,-0.8,0.993129863261835,0,0,0.117017411941677
23.57,0,0,-0.8,0.992882604569814,0,0,0.11909716009487
23.58,0,0,-0.8,0.992630990608929,0,0,0.121176385829651
23.59,0,0,-0.8,0.992375022482883,0,0,0.123255080025519
23.6,0,0,-0.8,0.992114701314478,0,0,0.125333233564305
23.61,0,0,-0.8,0.991850028245609,0,0,0.127410837330209
23.62,0,0,-0.8,0.991581004437262,0,0,0.129487882209847
23.63,0,0,-0.8,0.991307631069507,0,0,0.131564359092282
23.64,0,0,-0.8,0.991029909341493,0,0,0.133640258869072
23.65,0,0,-0.8,0.990747840471444,0,0,0.135715572434305
23.66,0,0,-0.8,0.990461425696651,0,0,0.137790290684638
23.67,0,0,-0.8,0.990170666273471,0,0,0.139864404519344
23.68,0,0,-0.8,0.989875563477316,0,0,0.141937904840344
23.69,0,0,-0.8,0.989576118602651,0,0,0.144010782552252
23.7,0,0,-0.8,0.989272332962988,0,0,0.146083028562411
23.71,0,0,-0.8,0.98896420789088,0,0,0.148154633780938
23.72,0,0,-0.8,0.988651744737914,0,0,0.150225589120757
23.73,0,0,-0.8,0.988334944874706,0,0,0.152295885497646
23.74,0,0,-0.8,0.988013809690895,0,0,0.154365513830272
23.75,0,0,-0.8,0.987688340595138,0,0,0.156434465040231
23.76,0,0,-0.8,0.9873585390151,0,0,0.158502730052093
23.77,0,0,-0.8,0.987024406397454,0,0,0.160570299793434
23.78,0,0,-0.8,0.986685944207868,0,0,0.162637165194884
23.79,0,0,-0.8,0.986343153931003,0,0,0.164703317190157
23.8,0,0,-0.8,0.985996037070505,0,0,0.166768746716102
23.81,0,0,-0.8,0.985644595148998,0,0,0.168833444712734
23.82,0,0,-0.8,0.985288829708079,0,0,0.170897402123277
23.83,0,0,-0.8,0.984928742308308,0,0,0.172960609894204
23.84,0,0,-0.8,0.984564334529205,0,0,0.175023058975276
23.85,0,0,-0.8,0.984195607969242,0,0,0.177084740319584
23.86,0,0,-0.8,0.983822564245833,0,0,0.179145644883582
23.87,0,0,-0.8,0.98344520499533,0,0,0.181205763627138
23.88,0,0,-0.8,0.983063531873016,0,0,0.18326508751356
23.89,0,0,-0.8,0.982677546553095,0,0,0.185323607509648
23.9,0,0,-0.8,0.982287250728689,0,0,0.187381314585725
23.91,0,0,-0.8,0.981892646111825,0,0,0.189438199715681
23.92,0,0,-0.8,0.981493734433433,0,0,0.191494253877013
23.93,0,0,-0.8,0.981090517443334,0,0,0.19354946805086
23.94,0,0,-0.8,0.980682996910236,0,0,0.195603833222048
23.95,0,0,-0.8,0.980271174621722,0,0,0.197657340379126
23.96,0,0,-0.8,0.979855052384247,0,0,0.199709980514407
23.97,0,0,-0.8,0.979434632023126,0,0,0.201761744624007
23.98,0,0,-0.8,0.97900991538253,0,0,0.203812623707885
23.99,0,0,-0.8,0.978580904325472,0,0,0.205862608769882
24,0,0,-0.8,0.978147600733806,0,0,0.207911690817759
24.01,0,0,-0.8,0.977710006508212,0,0,0.209959860863243
24.02,0,0,-0.8,0.977268123568193,0,0,0.212007109922055
24.03,0,0,-0.8,0.976821953852065,0,0,0.21405342901396
24.04,0,0,-0.8,0.976371499316945,0,0,0.216098809162802
24.05,0,0,-0.8,0.975916761938747,0,0,0.218143241396543
24.06,0,0,-0.8,0.975457743712173,0,0,0.220186716747302
24.07,0,0,-0.8,0.9749944466507,0,0,0.222229226251396
24.08,0,0,-0.8,0.974526872786577,0,0,0.224270760949382
24.09,0,0,-0.8,0.974055024170811,0,0,0.226311311886086
24.1,0,0,-0.8,0.97357890287316,0,0,0.228350870110656
24.11,0,0,-0.8,0.973098510982127,0,0,0.23038942667659
24.12,0,0,-0.8,0.972613850604943,0,0,0.232426972641784
24.13,0,0,-0.8,0.972124923867569,0,0,0.234463499068562
24.14,0,0,-0.8,0.971631732914674,0,0,0.236498997023725
24.15,0,0,-0.8,0.971134279909636,0,0,0.238533457578581
24.16,0,0,-0.8,0.970632567034527,0,0,0.240566871808992
24.17,0,0,-0.8,0.970126596490106,0,0,0.242599230795408
24.18,0,0,-0.8,0.969616370495806,0,0,0.244630525622907
24.19,0,0,-0.8,0.969101891289728,0,0,0.246660747381239
24.2,0,0,-0.8,0.968583161128631,0,0,0.248689887164855
24.21,0,0,-0.8,0.968060182287918,0,0,0.250717936072957
24.22,0,0,-0.8,0.96753295706163,0,0,0.252744885209529
24.23,0,0,-0.8,0.967001487762435,0,0,0.254770725683382
24.24,0,0,-0.8,0.966465776721617,0,0,0.256795448608188
24.25,0,0,-0.8,0.965925826289068,0,0,0.258819045102521
24.26,0,0,-0.8,0.965381638833274,0,0,0.260841506289897
24.27,0,0,-0.8,0.964833216741307,0,0,0.262862823298812
24.28,0,0,-0.8,0.964280562418815,0,0,0.264882987262781
24.29,0,0,-0.8,0.96372367829001,0,0,0.266901989320375
24.3,0,0,-0.8,0.963162566797658,0,0,0.268919820615266
24.31,0,0,-0.8,0.962597230403069,0,0,0.270936472296256
24.32,0,0,-0.8,0.962027671586086,0,0,0.272951935517325
24.33,0,0,-0.8,0.961453892845071,0,0,0.274966201437666
24.34,0,0,-0.8,0.960875896696899,0,0,0.276979261221722
24.35,0,0,-0.8,0.960293685676943,0,0,0.278991106039229
24.36,0,0,-0.8,0.959707262339067,0,0,0.281001727065251
24.37,0,0,-0.8,0.959116629255609,0,0,0.28301111548022
24.38,0,0,-0.8,0.958521789017376,0,0,0.285019262469976
24.39,0,0,-0.8,0.957922744233627,0,0,0.287026159225804
24.4,0,0,-0.8,0.957319497532067,0,0,0.289031796944472
24.41,0,0,-0.8,0.95671205155883,0,0,0.291036166828272
24.42,0,0,-0.8,0.956100408978472,0,0,0.293039260085058
24.43,0,0,-0.8,0.955484572473956,0,0,0.295041067928281
24.44,0,0,-0.8,0.954864544746643,0,0,0.297041581577035
24.45,0,0,-0.8,0.954240328516277,0,0,0.299040792256087
24.46,0,0,-0.8,0.953611926520976,0,0,0.301038691195921
24.47,0,0,-0.8,0.952979341517219,0,0,0.303035269632774
24.48,0,0,-0.8,0.952342576279833,0,0,0.305030518808678
24.49,0,0,-0.8,0.951701633601981,0,0,0.307024429971492
24.5,0,0,-0.8,0.951056516295154,0,0,0.309016994374947
24.51,0,0,-0.8,0.950407227189149,0,0,0.311008203278682
24.52,0,0,-0.8,0.949753769132067,0,0,0.312998047948278
24.53,0,0,-0.8,0.949096144990294,0,0,0.314986519655305
24.54,0,0,-0.8,0.948434357648493,0,0,0.316973609677352
24.55,0,0,-0.8,0.947768410009586,0,0,0.31895930929807
24.56,0,0,-0.8,0.947098304994744,0,0,0.32094360980721
24.57,0,0,-0.8,0.946424045543377,0,0,0.322926502500658
24.58,0,0,-0.8,0.945745634613117,0,0,0.324907978680477
24.59,0,0,-0.8,0.945063075179805,0,0,0.326888029654942
24.6,0,0,-0.8,0.944376370237481,0,0,0.328866646738584
24.61,0,0,-0.8,0.943685522798369,0,0,0.330843821252216
24.62,0,0,-0.8,0.942990535892864,0,0,0.332819544522987
24.63,0,0,-0.8,0.942291412569519,0,0,0.334793807884405
24.64,0,0,-0.8,0.94158815589503,0,0,0.336766602676388
24.65,0,0,-0.8,0.940880768954225,0,0,0.338737920245292
24.66,0,0,-0.8,0.94016925485005,0,0,0.340707751943952
24.67,0,0,-0.8,0.939453616703553,0,0,0.342676089131724
24.68,0,0,-0.8,0.938733857653874,0,0,0.344642923174517
24.69,0,0,-0.8,0.938009980858227,0,0,0.346608245444836
24.7,0,0,-0.8,0.937281989491892,0,0,0.348572047321815
24.71,0,0,-0.8,0.936549886748192,0,0,0.350534320191259
24.72,0,0,-0.8,0.935813675838491,0,0,0.352495055445678
24.73,0,0,-0.8,0.935073359992168,0,0,0.35445424448433
24.74,0,0,-0.8,0.934328942456612,0,0,0.356411878713251
24.75,0,0,-0.8,0.933580426497202,0,0,0.3583679495453
24.76,0,0,-0.8,0.932827815397294,0,0,0.360322448400195
24.77,0,0,-0.8,0.932071112458211,0,0,0.362275366704546
24.78,0,0,-0.8,0.93131032099922,0,0,0.364226695891898
24.79,0,0,-0.8,0.930545444357526,0,0,0.366176427402768
24.8,0,0,-0.8,0.929776485888251,0,0,0.368124552684678
24.81,0,0,-0.8,0.929003448964424,0,0,0.370071063192199
24.82,0,0,-0.8,0.928226336976963,0,0,0.372015950386981
24.83,0,0,-0.8,0.927445153334661,0,0,0.373959205737801
24.84,0,0,-0.8,0.926659901464172,0,0,0.375900820720587
24.85,0,0,-0.8,0.925870584809995,0,0,0.377840786818467
24.86,0,0,-0.8,0.925077206834458,0,0,0.379779095521801
24.87,0,0,-0.8,0.924279771017706,0,0,0.381715738328219
24.88,0,0,-0.8,0.923478280857682,0,0,0.383650706742656
24.89,0,0,-0.8,0.922672739870115,0,0,0.385583992277397
24.9,0,0,-0.8,0.9218631515885,0,0,0.387515586452103
24.91,0,0,-0.8,0.92104951956409,0,0,0.389445480793859
24.92,0,0,-0.8,0.92023184736587,0,0,0.391373666837203
24.93,0,0,-0.8,0.919410138580553,0,0,0.393300136124167
24.94,0,0,-0.8,0.918584396812554,0,0,0.395224880204317
24.95,0,0,-0.8,0.917754625683981,0,0,0.39714789063478
24.96,0,0,-0.8,0.916920828834616,0,0,0.399069158980295
24.97,0,0,-0.8,0.916083009921901,0,0,0.400988676813237
24.98,0,0,-0.8,0.915241172620918,0,0,0.402906435713663
24.99,0,0,-0.8,0.914395320624377,0,0,0.404822427269343
25,0,0,-0.8,0.913545457642601,0,0,0.4067366430758
25.01,0,0,-0.8,0.912691587403503,0,0,0.408649074736349
25.02,0,0,-0.8,0.911833713652576,0,0,0.410559713862128
25.03,0,0,-0.8,0.910971840152874,0,0,0.412468552072139
25.04,0,0,-0.8,0.910105970684996,0,0,0.414375580993284
25.05,0,0,-0.8,0.909236109047069,0,0,0.416280792260401
25.06,0,0,-0.8,0.908362259054731,0,0,0.418184177516302
25.07,0,0,-0.8,0.907484424541117,0,0,0.420085728411806
25.08,0,0,-0.8,0.906602609356838,0,0,0.421985436605783
25.09,0,0,-0.8,0.905716817369966,0,0,0.423883293765182
25.1,0,0,-0.8,0.904827052466019,0,0,0.425779291565073
25.11,0,0,-0.8,0.903933318547942,0,0,0.427673421688682
25.12,0,0,-0.8,0.903035619536087,0,0,0.429565675827428
25.13,0,0,-0.8,0.902133959368203,0,0,0.431456045680959
25.14,0,0,-0.8,0.901228341999411,0,0,0.433344522957187
25.15,0,0,-0.8,0.900318771402193,0,0,0.435231099372328
25.16,0,0,-0.8,0.899405251566371,0,0,0.437115766650933
25.17,0,0,-0.8,0.898487786499089,0,0,0.438998516525931
25.18,0,0,-0.8,0.897566380224798,0,0,0.440879340738658
25.19,0,0,-0.8,0.896641036785236,0,0,0.442758231038902
25.2,0,0,-0.8,0.895711760239413,0,0,0.444635179184927
25.21,0,0,-0.8,0.89477855466359,0,0,0.446510176943524
25.22,0,0,-0.8,0.893841424151264,0,0,0.448383216090032
25.23,0,0,-0.8,0.892900372813147,0,0,0.450254288408388
25.24,0,0,-0.8,0.891955404777151,0,0,0.452123385691151
25.25,0,0,-0.8,0.891006524188368,0,0,0.453990499739547
25.26,0,0,-0.8,0.890053735209052,0,0,0.4558556223635
25.27,0,0,-0.8,0.889097042018603,0,0,0.45771874538167
25.28,0,0,-0.8,0.888136448813544,0,0,0.459579860621488
25.29,0,0,-0.8,0.887171959807508,0,0,0.461438959919191
25.3,0,0,-0.8,0.886203579231215,0,0,0.463296035119862
25.31,0,0,-0.8,0.885231311332455,0,0,0.465151078077459
25.32,0,0,-0.8,0.884255160376072,0,0,0.467004080654855
25.33,0,0,-0.8,0.883275130643942,0,0,0.468855034723877
25.34,0,0,-0.8,0.882291226434953,0,0,0.470703932165333
25.35,0,0,-0.8,0.881303452064992,0,0,0.472550764869054
25.36,0,0,-0.8,0.88031181186692,0,0,0.474395524733929
25.37,0,0,-0.8,0.879316310190556,0,0,0.476238203667939
25.38,0,0,-0.8,0.878316951402658,0,0,0.478078793588192
25.39,0,0,-0.8,0.877313739886901,0,0,0.479917286420961
25.4,0,0,-0.8,0.876306680043863,0,0,0.481753674101716
25.41,0,0,-0.8,0.875295776291002,0,0,0.483587948575162
25.42,0,0,-0.8,0.874281033062633,0,0,0.485420101795274
25.43,0,0,-0.8,0.87326245480992,0,0,0.487250125725332
25.44,0,0,-0.8,0.872240046000844,0,0,0.489078012337957
25.45,0,0,-0.8,0.871213811120189,0,0,0.490903753615141
25.46,0,0,-0.8,0.870183754669526,0,0,0.492727341548292
25.47,0,0,-0.8,0.869149881167184,0,0,0.494548768138259
25.48,0,0,-0.8,0.868112195148239,0,0,0.496368025395377
25.49,0,0,-0.8,0.86707070116449,0,0,0.498185105339491
25.5,0,0,-0.8,0.866025403784439,0,0,0.5
25.51,0,0,-0.8,0.86497630759327,0,0,0.501812701415889
25.52,0,0,-0.8,0.863923417192835,0,0,0.503623201635761
25.53,0,0,-0.8,0.862866737201625,0,0,0.505431492717878
25.54,0,0,-0.8,0.861806272254755,0,0,0.507237566730189
25.55,0,0,-0.8,0.860742027003944,0,0,0.509041415750371
25.56,0,0,-0.8,0.859674006117491,0,0,0.51084303186586
25.57,0,0,-0.8,0.85860221428026,0,0,0.512642407173885
25.58,0,0,-0.8,0.857526656193652,0,0,0.514439533781507
25.59,0,0,-0.8,0.856447336575593,0,0,0.516234403805648
25.6,0,0,-0.8,0.855364260160506,0,0,0.518027009373131
25.61,0,0,-0.8,0.854277431699295,0,0,0.519817342620709
25.62,0,0,-0.8,0.85318685595932,0,0,0.521605395695108
25.63,0,0,-0.8,0.852092537724381,0,0,0.523391160753049
25.64,0,0,-0.8,0.850994481794692,0,0,0.525174629961296
25.65,0,0,-0.8,0.849892692986864,0,0,0.526955795496678
25.66,0,0,-0.8,0.848787176133882,0,0,0.528734649546132
25.67,0,0,-0.8,0.847677936085083,0,0,0.530511184306734
25.68,0,0,-0.8,0.846564977706138,0,0,0.532285391985734
25.69,0,0,-0.8,0.845448305879025,0,0,0.534057264800589
25.7,0,0,-0.8,0.844327925502015,0,0,0.535826794978997
25.71,0,0,-0.8,0.843203841489643,0,0,0.537593974758933
25.72,0,0,-0.8,0.842076058772692,0,0,0.539358796388683
25.73,0,0,-0.8,0.840944582298169,0,0,0.541121252126876
25.74,0,0,-0.8,0.839809417029283,0,0,0.542881334242518
25.75,0,0,-0.8,0.838670567945424,0,0,0.544639035015027
25.76,0,0,-0.8,0.837528040042142,0,0,0.546394346734269
25.77,0,0,-0.8,0.836381838331122,0,0,0.548147261700587
25.78,0,0,-0.8,0.835231967840167,0,0,0.54989777222484
25.79,0,0,-0.8,0.834078433613171,0,0,0.55164587062843
25.8,0,0,-0.8,0.832921240710099,0,0,0.553391549243344
25.81,0,0,-0.8,0.831760394206966,0,0,0.555134800412181
25.82,0,0,-0.8,0.830595899195813,0,0,0.556875616488188
25.83,0,0,-0.8,0.829427760784683,0,0,0.558613989835295
25.84,0,0,-0.8,0.828255984097604,0,0,0.560349912828145
25.85,0,0,-0.8,0.827080574274562,0,0,0.562083377852131
25.86,0,0,-0.8,0.825901536471479,0,0,0.563814377303427
25.87,0,0,-0.8,0.824718875860191,0,0,0.565542903589023
25.88,0,0,-0.8,0.823532597628428,0,0,0.567268949126756
25.89,0,0,-0.8,0.822342706979784,0,0,0.568992506345348
25.9,0,0,-0.8,0.821149209133704,0,0,0.570713567684432
25.91,0,0,-0.8,0.819952109325452,0,0,0.572432125594591
25.92,0,0,-0.8,0.818751412806094,0,0,0.57414817253739
25.93,0,0,-0.8,0.817547124842473,0,0,0.575861700985407
25.94,0,0,-0.8,0.816339250717184,0,0,0.577572703422268
25.95,0,0,-0.8,0.815127795728554,0,0,0.579281172342679
25.96,0,0,-0.8,0.813912765190618,0,0,0.58098710025246
25.97,0,0,-0.8,0.812694164433094,0,0,0.582690479668576
25.98,0,0,-0.8,0.811471998801361,0,0,0.584391303119172
25.99,0,0,-0.8,0.810246273656435,0,0,0.586089563143605
26,0,0,-0.8,0.809016994374947,0,0,0.587785252292473
26.01,0,0,-0.8,0.807784166349117,0,0,0.589478363127657
26.02,0,0,-0.8,0.806547794986732,0,0,0.591168888222342
26.03,0,0,-0.8,0.805307885711122,0,0,0.592856820161059
26.04,0,0,-0.8,0.804064443961135,0,0,0.594542151539713
26.05,0,0,-0.8,0.802817475191114,0,0,0.596224874965616
26.06,0,0,-0.8,0.801566984870876,0,0,0.597904983057519
26.07,0,0,-0.8,0.800312978485683,0,0,0.599582468445646
26.08,0,0,-0.8,0.79905546153622,0,0,0.601257323771727
26.09,0,0,-0.8,0.797794439538571,0,0,0.602929541689025
26.1,0,0,-0.8,0.796529918024196,0,0,0.604599114862375
26.11,0,0,-0.8,0.795261902539906,0,0,0.606266035968212
26.12,0,0,-0.8,0.793990398647835,0,0,0.607930297694605
26.13,0,0,-0.8,0.792715411925424,0,0,0.609591892741288
26.14,0,0,-0.8,0.791436947965386,0,0,0.611250813819692
26.15,0,0,-0.8,0.79015501237569,0,0,0.612907053652977
26.16,0,0,-0.8,0.788869610779534,0,0,0.614560604976064
26.17,0,0,-0.8,0.787580748815317,0,0,0.616211460535671
26.18,0,0,-0.8,0.786288432136619,0,0,0.617859613090334
26.19,0,0,-0.8,0.784992666412172,0,0,0.619505055410453
26.2,0,0,-0.8,0.78369345732584,0,0,0.62114778027831
26.21,0,0,-0.8,0.782390810576588,0,0,0.622787780488113
26.22,0,0,-0.8,0.781084731878463,0,0,0.624425048846016
26.23,0,0,-0.8,0.779775226960565,0,0,0.62605957817016
26.24,0,0,-0.8,0.778462301567023,0,0,0.627691361290701
26.25,0,0,-0.8,0.777145961456971,0,0,0.629320391049838
26.26,0,0,-0.8,0.775826212404519,0,0,0.63094666030185
26.27,0,0,-0.8,0.774503060198734,0,0,0.632570161913124
26.28,0,0,-0.8,0.773176510643607,0,0,0.63419088876219
26.29,0,0,-0.8,0.771846569558035,0,0,0.635808833739744
26.3,0,0,-0.8,0.770513242775789,0,0,0.63742398974869
26.31,0,0,-0.8,0.769176536145493,0,0,0.639036349704162
26.32,0,0,-0.8,0.767836455530597,0,0,0.640645906533562
26.33,0,0,-0.8,0.76649300680935,0,0,0.642252653176585
26.34,0,0,-0.8,0.765146195874774,0,0,0.643856582585254
26.35,0,0,-0.8,0.763796028634642,0,0,0.645457687723951
26.36,0,0,-0.8,0.762442511011448,0,0,0.647055961569444
26.37,0,0,-0.8,0.761085648942382,0,0,0.648651397110924
26.38,0,0,-0.8,0.759725448379305,0,0,0.650243987350029
26.39,0,0,-0.8,0.758361915288722,0,0,0.651833725300879
26.4,0,0,-0.8,0.756995055651756,0,0,0.653420603990106
26.41,0,0,-0.8,0.755624875464124,0,0,0.655004616456883
26.42,0,0,-0.8,0.754251380736104,0,0,0.656585755752957
26.43,0,0,-0.8,0.752874577492517,0,0,0.658164014942677
26.44,0,0,-0.8,0.751494471772696,0,0,0.659739387103026
26.45,0,0,-0.8,0.75011106963046,0,0,0.661311865323652
26.46,0,0,-0.8,0.748724377134086,0,0,0.662881442706895
26.47,0,0,-0.8,0.747334400366288,0,0,0.664448112367821
26.48,0,0,-0.8,0.745941145424182,0,0,0.666011867434252
26.49,0,0,-0.8,0.744544618419267,0,0,0.667572701046791
26.5,0,0,-0.8,0.743144825477394,0,0,0.669130606358858
26.51,0,0,-0.8,0.741741772738739,0,0,0.67068557653672
26.52,0,0,-0.8,0.740335466357778,0,0,0.672237604759516
26.53,0,0,-0.8,0.738925912503259,0,0,0.673786684219291
26.54,0,0,-0.8,0.737513117358174,0,0,0.675332808121024
26.55,0,0,-0.8,0.736097087119734,0,0,0.676875969682661
26.56,0,0,-0.8,0.734677827999341,0,0,0.678416162135139
26.57,0,0,-0.8,0.73325534622256,0,0,0.679953378722419
26.58,0,0,-0.8,0.731829648029091,0,0,0.68148761270152
26.59,0,0,-0.8,0.730400739672745,0,0,0.683018857342539
26.6,0,0,-0.8,0.728968627421411,0,0,0.684547105928689
26.61,0,0,-0.8,0.727533317557037,0,0,0.686072351756323
26.62,0,0,-0.8,0.726094816375592,0,0,0.687594588134968
26.63,0,0,-0.8,0.724653130187047,0,0,0.689113808387348
26.64,0,0,-0.8,0.723208265315342,0,0,0.690630005849423
26.65,0,0,-0.8,0.721760228098362,0,0,0.692143173870407
26.66,0,0,-0.8,0.720309024887907,0,0,0.693653305812805
26.67,0,0,-0.8,0.718854662049663,0,0,0.69516039505244
26.68,0,0,-0.8,0.717397145963179,0,0,0.696664434978481
26.69,0,0,-0.8,0.715936483021831,0,0,0.698165418993473
26.7,0,0,-0.8,0.714472679632803,0,0,0.699663340513365
26.71,0,0,-0.8,0.713005742217053,0,0,0.701158192967542
26.72,0,0,-0.8,0.711535677209286,0,0,0.702649969798849
26.73,0,0,-0.8,0.710062491057925,0,0,0.704138664463623
26.74,0,0,-0.8,0.708586190225086,0,0,0.705624270431721
26.75,0,0,-0.8,0.707106781186548,0,0,0.707106781186547
26.76,0,0,-0.8,0.70562427043172,0,0,0.708586190225086
26.77,0,0,-0.8,0.704138664463623,0,0,0.710062491057925
26.78,0,0,-0.8,0.702649969798849,0,0,0.711535677209285
26.79,0,0,-0.8,0.701158192967542,0,0,0.713005742217053
26.8,0,0,-0.8,0.699663340513365,0,0,0.714472679632803
26.81,0,0,-0.8,0.698165418993472,0,0,0.715936483021832
26.82,0,0,-0.8,0.696664434978481,0,0,0.717397145963179
26.83,0,0,-0.8,0.69516039505244,0,0,0.718854662049664
26.84,0,0,-0.8,0.693653305812805,0,0,0.720309024887907
26.85,0,0,-0.8,0.692143173870407,0,0,0.721760228098362
26.86,0,0,-0.8,0.690630005849423,0,0,0.723208265315342
26.87,0,0,-0.8,0.689113808387348,0,0,0.724653130187047
26.88,0,0,-0.8,0.687594588134968,0,0,0.726094816375592
26.89,0,0,-0.8,0.686072351756323,0,0,0.727533317557037
26.9,0,0,-0.8,0.684547105928688,0,0,0.728968627421412
26.91,0,0,-0.8,0.683018857342539,0,0,0.730400739672745
26.92,0,0,-0.8,0.681487612701519,0,0,0.731829648029091
26.93,0,0,-0.8,0.679953378722419,0,0,0.73325534622256
26.94,0,0,-0.8,0.678416162135138,0,0,0.734677827999342
26.95,0,0,-0.8,0.676875969682661,0,0,0.736097087119734
26.96,0,0,-0.8,0.675332808121024,0,0,0.737513117358174
26.97,0,0,-0.8,0.673786684219291,0,0,0.738925912503259
26.98,0,0,-0.8,0.672237604759516,0,0,0.740335466357778
26.99,0,0,-0.8,0.67068557653672,0,0,0.741741772738739
27,0,0,-0.8,0.669130606358858,0,0,0.743144825477394
27.01,0,0,-0.8,0.66757270104679,0,0,0.744544618419268
27.02,0,0,-0.8,0.666011867434252,0,0,0.745941145424182
27.03,0,0,-0.8,0.664448112367822,0,0,0.747334400366288
27.04,0,0,-0.8,0.662881442706895,0,0,0.748724377134086
27.05,0,0,-0.8,0.661311865323652,0,0,0.75011106963046
27.06,0,0,-0.8,0.659739387103026,0,0,0.751494471772696
27.07,0,0,-0.8,0.658164014942677,0,0,0.752874577492517
27.08,0,0,-0.8,0.656585755752956,0,0,0.754251380736104
27.09,0,0,-0.8,0.655004616456883,0,0,0.755624875464123
27.1,0,0,-0.8,0.653420603990105,0,0,0.756995055651757
27.11,0,0,-0.8,0.651833725300879,0,0,0.758361915288722
27.12,0,0,-0.8,0.650243987350029,0,0,0.759725448379305
27.13,0,0,-0.8,0.648651397110924,0,0,0.761085648942382
27.14,0,0,-0.8,0.647055961569444,0,0,0.762442511011448
27.15,0,0,-0.8,0.64545768772395,0,0,0.763796028634642
27.16,0,0,-0.8,0.643856582585254,0,0,0.765146195874774
27.17,0,0,-0.8,0.642252653176584,0,0,0.76649300680935
27.18,0,0,-0.8,0.640645906533561,0,0,0.767836455530597
27.19,0,0,-0.8,0.639036349704162,0,0,0.769176536145494
27.2,0,0,-0.8,0.63742398974869,0,0,0.770513242775789
27.21,0,0,-0.8,0.635808833739744,0,0,0.771846569558035
27.22,0,0,-0.8,0.63419088876219,0,0,0.773176510643607
27.23,0,0,-0.8,0.632570161913124,0,0,0.774503060198734
27.24,0,0,-0.8,0.630946660301849,0,0,0.77582621240452
27.25,0,0,-0.8,0.629320391049838,0,0,0.777145961456971
27.26,0,0,-0.8,0.6276913612907,0,0,0.778462301567024
27.27,0,0,-0.8,0.62605957817016,0,0,0.779775226960565
27.28,0,0,-0.8,0.624425048846016,0,0,0.781084731878463
27.29,0,0,-0.8,0.622787780488113,0,0,0.782390810576588
27.3,0,0,-0.8,0.62114778027831,0,0,0.78369345732584
27.31,0,0,-0.8,0.619505055410452,0,0,0.784992666412173
27.32,0,0,-0.8,0.617859613090334,0,0,0.786288432136619
27.33,0,0,-0.8,0.61621146053567,0,0,0.787580748815317
27.34,0,0,-0.8,0.614560604976065,0,0,0.788869610779534
27.35,0,0,-0.8,0.612907053652976,0,0,0.790155012375691
27.36,0,0,-0.8,0.611250813819692,0,0,0.791436947965386
27.37,0,0,-0.8,0.609591892741288,0,0,0.792715411925424
27.38,0,0,-0.8,0.607930297694606,0,0,0.793990398647835
27.39,0,0,-0.8,0.606266035968212,0,0,0.795261902539906
