t,x,y,z,w,i,j,k
23.83,0,0,-0.8,0.217012676080246,0.412211322625588,0.412211322625588,-0.782987323919754
23.84,0,0,-0.8,0.216365525436622,0.411766298814214,0.411766298814214,-0.783634474563378
23.85,0,0,-0.8,0.215719074632868,0.41132025901043,0.41132025901043,-0.784280925367132
23.86,0,0,-0.8,0.215073325264038,0.410873204314795,0.410873204314795,-0.784926674735962
23.87,0,0,-0.8,0.214428278923454,0.410425135830372,0.410425135830372,-0.785571721076546
23.88,0,0,-0.8,0.213783937202705,0.409976054662726,0.409976054662726,-0.786216062797295
23.89,0,0,-0.8,0.213140301691638,0.40952596191992,0.40952596191992,-0.786859698308362
23.9,0,0,-0.8,0.212497373978361,0.409074858712512,0.409074858712512,-0.787502626021639
23.91,0,0,-0.8,0.211855155649234,0.408622746153555,0.408622746153555,-0.788144844350766
23.92,0,0,-0.8,0.211213648288866,0.408169625358592,0.408169625358592,-0.788786351711134
23.93,0,0,-0.8,0.210572853480114,0.407715497445653,0.407715497445653,-0.789427146519886
23.94,0,0,-0.8,0.209932772804075,0.407260363535255,0.407260363535255,-0.790067227195925
23.95,0,0,-0.8,0.209293407840085,0.406804224750394,0.406804224750394,-0.790706592159915
23.96,0,0,-0.8,0.208654760165712,0.406347082216547,0.406347082216547,-0.791345239834288
23.97,0,0,-0.8,0.208016831356757,0.405888937061669,0.405888937061669,-0.791983168643243
23.98,0,0,-0.8,0.207379622987245,0.405429790416187,0.405429790416187,-0.792620377012755
23.99,0,0,-0.8,0.206743136629425,0.404969643412999,0.404969643412999,-0.793256863370575
24,0,0,-0.8,0.206107373853763,0.404508497187474,0.404508497187474,-0.793892626146236
24.01,0,0,-0.8,0.205472336228942,0.404046352877442,0.404046352877442,-0.794527663771058
24.02,0,0,-0.8,0.204838025321853,0.4035832116232,0.4035832116232,-0.795161974678147
24.03,0,0,-0.8,0.204204442697595,0.403119074567502,0.403119074567502,-0.795795557302405
24.04,0,0,-0.8,0.20357158991947,0.402653942855561,0.402653942855561,-0.79642841008053
24.05,0,0,-0.8,0.202939468548981,0.402187817635042,0.402187817635042,-0.797060531451019
24.06,0,0,-0.8,0.202308080145822,0.401720700056064,0.401720700056064,-0.797691919854178
24.07,0,0,-0.8,0.201677426267884,0.401252591271192,0.401252591271192,-0.798322573732116
24.08,0,0,-0.8,0.201047508471241,0.400783492435438,0.400783492435438,-0.798952491528759
24.09,0,0,-0.8,0.200418328310152,0.400313404706258,0.400313404706258,-0.799581671689848
24.1,0,0,-0.8,0.199789887337058,0.399842329243545,0.399842329243545,-0.800210112662942
24.11,0,0,-0.8,0.199162187102574,0.399370267209632,0.399370267209632,-0.800837812897426
24.12,0,0,-0.8,0.198535229155488,0.398897219769285,0.398897219769285,-0.801464770844512
24.13,0,0,-0.8,0.197909015042756,0.398423188089702,0.398423188089702,-0.802090984957244
24.14,0,0,-0.8,0.197283546309499,0.397948173340508,0.397948173340508,-0.802716453690501
24.15,0,0,-0.8,0.196658824499,0.397472176693755,0.397472176693755,-0.803341175501
24.16,0,0,-0.8,0.196034851152697,0.396995199323918,0.396995199323918,-0.803965148847303
24.17,0,0,-0.8,0.195411627810183,0.39651724240789,0.39651724240789,-0.804588372189817
24.18,0,0,-0.8,0.194789156009199,0.396038307124984,0.396038307124984,-0.805210843990801
24.19,0,0,-0.8,0.194167437285632,0.395558394656923,0.395558394656923,-0.805832562714368
24.2,0,0,-0.8,0.193546473173512,0.395077506187845,0.395077506187845,-0.806453526826488
24.21,0,0,-0.8,0.192926265205005,0.394595642904294,0.394595642904294,-0.807073734794995
24.22,0,0,-0.8,0.192306814910414,0.39411280599522,0.39411280599522,-0.807693185089586
24.23,0,0,-0.8,0.191688123818171,0.393628996651975,0.393628996651975,-0.808311876181829
24.24,0,0,-0.8,0.191070193454833,0.393144216068309,0.393144216068309,-0.808929806545167
24.25,0,0,-0.8,0.190453025345083,0.392658465440372,0.392658465440372,-0.809546974654917
24.26,0,0,-0.8,0.189836621011722,0.392171745966705,0.392171745966705,-0.810163378988278
24.27,0,0,-0.8,0.189220981975666,0.391684058848239,0.391684058848239,-0.810779018024334
24.28,0,0,-0.8,0.188606109755944,0.391195405288294,0.391195405288294,-0.811393890244056
24.29,0,0,-0.8,0.187992005869691,0.390705786492574,0.390705786492574,-0.812007994130309
24.3,0,0,-0.8,0.187378671832147,0.390215203669165,0.390215203669165,-0.812621328167853
24.31,0,0,-0.8,0.186766109156654,0.389723658028531,0.389723658028531,-0.813233890843346
24.32,0,0,-0.8,0.18615431935465,0.389231150783512,0.389231150783512,-0.81384568064535
24.33,0,0,-0.8,0.185543303935663,0.38873768314932,0.38873768314932,-0.814456696064337
24.34,0,0,-0.8,0.184933064407316,0.388243256343539,0.388243256343539,-0.815066935592685
24.35,0,0,-0.8,0.184323602275311,0.387747871586117,0.387747871586117,-0.815676397724689
24.36,0,0,-0.8,0.183714919043438,0.387251530099367,0.387251530099367,-0.816285080956562
24.37,0,0,-0.8,0.183107016213561,0.386754233107962,0.386754233107962,-0.816892983786439
24.38,0,0,-0.8,0.18249989528562,0.386255981838932,0.386255981838932,-0.81750010471438
24.39,0,0,-0.8,0.181893557757625,0.385756777521664,0.385756777521664,-0.818106442242375
24.4,0,0,-0.8,0.181288005125655,0.385256621387895,0.385256621387895,-0.818711994874345
24.41,0,0,-0.8,0.18068323888385,0.384755514671709,0.384755514671709,-0.81931676111615
24.42,0,0,-0.8,0.180079260524411,0.384253458609538,0.384253458609538,-0.819920739475589
24.43,0,0,-0.8,0.179476071537594,0.383750454440156,0.383750454440156,-0.820523928462406
24.44,0,0,-0.8,0.178873673411708,0.383246503404675,0.383246503404675,-0.821126326588292
24.45,0,0,-0.8,0.178272067633111,0.382741606746544,0.382741606746544,-0.821727932366889
24.46,0,0,-0.8,0.177671255686204,0.382235765711546,0.382235765711546,-0.822328744313796
24.47,0,0,-0.8,0.177071239053433,0.381728981547793,0.381728981547793,-0.822928760946567
24.48,0,0,-0.8,0.176472019215278,0.381221255505724,0.381221255505724,-0.823527980784722
24.49,0,0,-0.8,0.175873597650254,0.380712588838103,0.380712588838103,-0.824126402349746
24.5,0,0,-0.8,0.175275975834908,0.380202982800015,0.380202982800015,-0.824724024165092
24.51,0,0,-0.8,0.174679155243812,0.379692438648862,0.379692438648862,-0.825320844756188
24.52,0,0,-0.8,0.174083137349561,0.379180957644361,0.379180957644361,-0.825916862650439
24.53,0,0,-0.8,0.17348792362277,0.37866854104854,0.37866854104854,-0.82651207637723
24.54,0,0,-0.8,0.172893515532069,0.378155190125736,0.378155190125736,-0.82710648446793
24.55,0,0,-0.8,0.172299914544103,0.377640906142592,0.377640906142592,-0.827700085455897
24.56,0,0,-0.8,0.171707122123522,0.377125690368052,0.377125690368052,-0.828292877876478
24.57,0,0,-0.8,0.171115139732982,0.37660954407336,0.37660954407336,-0.828884860267018
24.58,0,0,-0.8,0.170523968833142,0.376092468532056,0.376092468532056,-0.829476031166858
24.59,0,0,-0.8,0.169933610882656,0.375574465019972,0.375574465019972,-0.830066389117344
24.6,0,0,-0.8,0.169344067338174,0.37505553481523,0.37505553481523,-0.830655932661826
24.61,0,0,-0.8,0.168755339654337,0.374535679198239,0.374535679198239,-0.831244660345663
24.62,0,0,-0.8,0.168167429283771,0.374014899451691,0.374014899451691,-0.831832570716229
24.63,0,0,-0.8,0.167580337677087,0.373493196860559,0.373493196860559,-0.832419662322913
24.64,0,0,-0.8,0.166994066282874,0.372970572712091,0.372970572712091,-0.833005933717126
24.65,0,0,-0.8,0.1664086165477,0.372447028295811,0.372447028295811,-0.8335913834523
24.66,0,0,-0.8,0.165823989916104,0.371922564903513,0.371922564903513,-0.834176010083897
24.67,0,0,-0.8,0.165240187830592,0.371397183829257,0.371397183829257,-0.834759812169408
24.68,0,0,-0.8,0.16465721173164,0.37087088636937,0.37087088636937,-0.83534278826836
24.69,0,0,-0.8,0.164075063057682,0.370343673822437,0.370343673822437,-0.835924936942318
24.7,0,0,-0.8,0.163493743245113,0.369815547489305,0.369815547489305,-0.836506256754887
24.71,0,0,-0.8,0.162913253728282,0.369286508673071,0.369286508673071,-0.837086746271718
24.72,0,0,-0.8,0.162333595939488,0.368756558679087,0.368756558679087,-0.837666404060512
24.73,0,0,-0.8,0.161754771308979,0.368225698814951,0.368225698814951,-0.838245228691021
24.74,0,0,-0.8,0.161176781264949,0.367693930390508,0.367693930390508,-0.838823218735051
24.75,0,0,-0.8,0.160599627233529,0.367161254717843,0.367161254717843,-0.839400372766471
24.76,0,0,-0.8,0.16002331063879,0.36662767311128,0.36662767311128,-0.83997668936121
24.77,0,0,-0.8,0.159447832902737,0.366093186887379,0.366093186887379,-0.840552167097263
24.78,0,0,-0.8,0.158873195445302,0.365557797364932,0.365557797364932,-0.841126804554698
24.79,0,0,-0.8,0.158299399684347,0.365021505864959,0.365021505864959,-0.841700600315653
24.8,0,0,-0.8,0.157726447035656,0.364484313710706,0.364484313710706,-0.842273552964344
24.81,0,0,-0.8,0.157154338912932,0.363946222227641,0.363946222227641,-0.842845661087068
24.82,0,0,-0.8,0.156583076727796,0.363407232743451,0.363407232743451,-0.843416923272204
24.83,0,0,-0.8,0.15601266188978,0.36286734658804,0.36286734658804,-0.84398733811022
24.84,0,0,-0.8,0.155443095806326,0.362326565093523,0.362326565093523,-0.844556904193674
24.85,0,0,-0.8,0.154874379882781,0.361784889594225,0.361784889594225,-0.845125620117219
24.86,0,0,-0.8,0.154306515522397,0.361242321426675,0.361242321426675,-0.845693484477603
24.87,0,0,-0.8,0.153739504126321,0.360698861929607,0.360698861929607,-0.846260495873679
24.88,0,0,-0.8,0.153173347093598,0.360154512443954,0.360154512443954,-0.846826652906402
24.89,0,0,-0.8,0.152608045821163,0.359609274312842,0.359609274312842,-0.847391954178837
24.9,0,0,-0.8,0.152043601703843,0.359063148881594,0.359063148881594,-0.847956398296157
24.91,0,0,-0.8,0.151480016134346,0.35851613749772,0.35851613749772,-0.848519983865654
24.92,0,0,-0.8,0.150917290503264,0.357968241510915,0.357968241510915,-0.849082709496736
24.93,0,0,-0.8,0.150355426199066,0.35741946227306,0.35741946227306,-0.849644573800934
24.94,0,0,-0.8,0.149794424608097,0.356869801138211,0.356869801138211,-0.850205575391903
24.95,0,0,-0.8,0.149234287114572,0.356319259462603,0.356319259462603,-0.850765712885428
24.96,0,0,-0.8,0.148675015100575,0.355767838604643,0.355767838604643,-0.851324984899425
24.97,0,0,-0.8,0.148116609946055,0.355215539924907,0.355215539924907,-0.851883390053945
24.98,0,0,-0.8,0.147559073028819,0.354662364786137,0.354662364786137,-0.852440926971181
24.99,0,0,-0.8,0.147002405724536,0.354108314553238,0.354108314553238,-0.852997594275464
25,0,0,-0.8,0.146446609406726,0.353553390593274,0.353553390593274,-0.853553390593274
25.01,0,0,-0.8,0.145891685446762,0.352997594275464,0.352997594275464,-0.854108314553238
25.02,0,0,-0.8,0.145337635213863,0.352440926971181,0.352440926971181,-0.854662364786137
25.03,0,0,-0.8,0.144784460075093,0.351883390053945,0.351883390053945,-0.855215539924907
25.04,0,0,-0.8,0.144232161395357,0.351324984899425,0.351324984899425,-0.855767838604643
25.05,0,0,-0.8,0.143680740537397,0.350765712885428,0.350765712885428,-0.856319259462603
25.06,0,0,-0.8,0.143130198861789,0.350205575391903,0.350205575391903,-0.856869801138211
25.07,0,0,-0.8,0.14258053772694,0.349644573800934,0.349644573800934,-0.85741946227306
25.08,0,0,-0.8,0.142031758489084,0.349082709496736,0.349082709496736,-0.857968241510916
25.09,0,0,-0.8,0.14148386250228,0.348519983865654,0.348519983865654,-0.85851613749772
25.1,0,0,-0.8,0.140936851118406,0.347956398296157,0.347956398296157,-0.859063148881595
25.11,0,0,-0.8,0.140390725687158,0.347391954178837,0.347391954178837,-0.859609274312842
25.12,0,0,-0.8,0.139845487556047,0.346826652906402,0.346826652906402,-0.860154512443954
25.13,0,0,-0.8,0.139301138070393,0.346260495873679,0.346260495873679,-0.860698861929607
25.14,0,0,-0.8,0.138757678573325,0.345693484477603,0.345693484477603,-0.861242321426675
25.15,0,0,-0.8,0.138215110405775,0.345125620117218,0.345125620117218,-0.861784889594225
25.16,0,0,-0.8,0.137673434906477,0.344556904193674,0.344556904193674,-0.862326565093523
25.17,0,0,-0.8,0.13713265341196,0.34398733811022,0.34398733811022,-0.862867346588041
25.18,0,0,-0.8,0.136592767256549,0.343416923272204,0.343416923272204,-0.863407232743451
25.19,0,0,-0.8,0.136053777772359,0.342845661087068,0.342845661087068,-0.863946222227641
25.2,0,0,-0.8,0.135515686289294,0.342273552964344,0.342273552964344,-0.864484313710706
25.21,0,0,-0.8,0.134978494135041,0.341700600315653,0.341700600315653,-0.865021505864959
25.22,0,0,-0.8,0.134442202635068,0.341126804554698,0.341126804554698,-0.865557797364932
25.23,0,0,-0.8,0.133906813112621,0.340552167097263,0.340552167097263,-0.866093186887379
25.24,0,0,-0.8,0.13337232688872,0.33997668936121,0.33997668936121,-0.86662767311128
25.25,0,0,-0.8,0.132838745282157,0.339400372766471,0.339400372766471,-0.867161254717843
25.26,0,0,-0.8,0.132306069609492,0.338823218735051,0.338823218735051,-0.867693930390508
25.27,0,0,-0.8,0.131774301185049,0.338245228691021,0.338245228691021,-0.868225698814951
25.28,0,0,-0.8,0.131243441320913,0.337666404060512,0.337666404060512,-0.868756558679087
25.29,0,0,-0.8,0.130713491326929,0.337086746271718,0.337086746271718,-0.869286508673071
25.3,0,0,-0.8,0.130184452510695,0.336506256754887,0.336506256754887,-0.869815547489305
25.31,0,0,-0.8,0.129656326177563,0.335924936942318,0.335924936942318,-0.870343673822437
25.32,0,0,-0.8,0.12912911363063,0.33534278826836,0.33534278826836,-0.870870886369369
25.33,0,0,-0.8,0.128602816170743,0.334759812169408,0.334759812169408,-0.871397183829257
25.34,0,0,-0.8,0.128077435096487,0.334176010083896,0.334176010083896,-0.871922564903512
25.35,0,0,-0.8,0.127552971704189,0.3335913834523,0.3335913834523,-0.872447028295811
25.36,0,0,-0.8,0.127029427287909,0.333005933717126,0.333005933717126,-0.872970572712091
25.37,0,0,-0.8,0.126506803139441,0.332419662322913,0.332419662322913,-0.873493196860559
25.38,0,0,-0.8,0.125985100548309,0.331832570716229,0.331832570716229,-0.874014899451691
25.39,0,0,-0.8,0.125464320801761,0.331244660345663,0.331244660345663,-0.874535679198239
25.4,0,0,-0.8,0.12494446518477,0.330655932661826,0.330655932661826,-0.87505553481523
25.41,0,0,-0.8,0.124425534980028,0.330066389117344,0.330066389117344,-0.875574465019972
25.42,0,0,-0.8,0.123907531467944,0.329476031166858,0.329476031166858,-0.876092468532056
25.43,0,0,-0.8,0.12339045592664,0.328884860267018,0.328884860267018,-0.87660954407336
25.44,0,0,-0.8,0.122874309631948,0.328292877876478,0.328292877876478,-0.877125690368052
25.45,0,0,-0.8,0.122359093857408,0.327700085455897,0.327700085455897,-0.877640906142592
25.46,0,0,-0.8,0.121844809874264,0.327106484467931,0.327106484467931,-0.878155190125736
25.47,0,0,-0.8,0.12133145895146,0.32651207637723,0.32651207637723,-0.87866854104854
25.48,0,0,-0.8,0.120819042355639,0.325916862650439,0.325916862650439,-0.879180957644361
25.49,0,0,-0.8,0.120307561351138,0.325320844756188,0.325320844756188,-0.879692438648862
25.5,0,0,-0.8,0.119797017199985,0.324724024165092,0.324724024165092,-0.880202982800016
25.51,0,0,-0.8,0.119287411161896,0.324126402349746,0.324126402349746,-0.880712588838103
25.52,0,0,-0.8,0.118778744494276,0.323527980784722,0.323527980784722,-0.881221255505724
25.53,0,0,-0.8,0.118271018452207,0.322928760946567,0.322928760946567,-0.881728981547793
25.54,0,0,-0.8,0.117764234288454,0.322328744313796,0.322328744313796,-0.882235765711546
25.55,0,0,-0.8,0.117258393253456,0.321727932366889,0.321727932366889,-0.882741606746544
25.56,0,0,-0.8,0.116753496595325,0.321126326588292,0.321126326588292,-0.883246503404675
25.57,0,0,-0.8,0.116249545559844,0.320523928462406,0.320523928462406,-0.883750454440156
25.58,0,0,-0.8,0.115746541390462,0.319920739475589,0.319920739475589,-0.884253458609539
25.59,0,0,-0.8,0.115244485328291,0.31931676111615,0.31931676111615,-0.884755514671709
25.6,0,0,-0.8,0.114743378612105,0.318711994874345,0.318711994874345,-0.885256621387895
25.61,0,0,-0.8,0.114243222478336,0.318106442242375,0.318106442242375,-0.885756777521664
25.62,0,0,-0.8,0.113744018161068,0.31750010471438,0.31750010471438,-0.886255981838932
25.63,0,0,-0.8,0.113245766892038,0.316892983786439,0.316892983786439,-0.886754233107962
25.64,0,0,-0.8,0.112748469900633,0.316285080956562,0.316285080956562,-0.887251530099367
25.65,0,0,-0.8,0.112252128413883,0.315676397724689,0.315676397724689,-0.887747871586117
25.66,0,0,-0.8,0.111756743656461,0.315066935592685,0.315066935592685,-0.888243256343539
25.67,0,0,-0.8,0.11126231685068,0.314456696064337,0.314456696064337,-0.88873768314932
25.68,0,0,-0.8,0.110768849216488,0.31384568064535,0.31384568064535,-0.889231150783512
25.69,0,0,-0.8,0.110276341971469,0.313233890843345,0.313233890843345,-0.889723658028531
25.7,0,0,-0.8,0.109784796330835,0.312621328167853,0.312621328167853,-0.890215203669165
25.71,0,0,-0.8,0.109294213507426,0.312007994130309,0.312007994130309,-0.890705786492574
25.72,0,0,-0.8,0.108804594711706,0.311393890244056,0.311393890244056,-0.891195405288294
25.73,0,0,-0.8,0.108315941151761,0.310779018024334,0.310779018024334,-0.891684058848239
25.74,0,0,-0.8,0.107828254033295,0.310163378988278,0.310163378988278,-0.892171745966705
25.75,0,0,-0.8,0.107341534559628,0.309546974654917,0.309546974654917,-0.892658465440372
25.76,0,0,-0.8,0.106855783931691,0.308929806545167,0.308929806545167,-0.893144216068309
25.77,0,0,-0.8,0.106371003348025,0.30831187618183,0.30831187618183,-0.893628996651975
25.78,0,0,-0.8,0.10588719400478,0.307693185089586,0.307693185089586,-0.89411280599522
25.79,0,0,-0.8,0.105404357095706,0.307073734794995,0.307073734794995,-0.894595642904294
25.8,0,0,-0.8,0.104922493812155,0.306453526826488,0.306453526826488,-0.895077506187845
25.81,0,0,-0.8,0.104441605343077,0.305832562714368,0.305832562714368,-0.895558394656923
25.82,0,0,-0.8,0.103961692875017,0.305210843990801,0.305210843990801,-0.896038307124984
25.83,0,0,-0.8,0.10348275759211,0.304588372189817,0.304588372189817,-0.89651724240789
25.84,0,0,-0.8,0.103004800676082,0.303965148847303,0.303965148847303,-0.896995199323918
25.85,0,0,-0.8,0.102527823306245,0.303341175501,0.303341175501,-0.897472176693755
25.86,0,0,-0.8,0.102051826659492,0.302716453690501,0.302716453690501,-0.897948173340508
25.87,0,0,-0.8,0.101576811910298,0.302090984957244,0.302090984957244,-0.898423188089702
25.88,0,0,-0.8,0.101102780230715,0.301464770844512,0.301464770844512,-0.898897219769285
25.89,0,0,-0.8,0.100629732790368,0.300837812897426,0.300837812897426,-0.899370267209632
25.9,0,0,-0.8,0.100157670756455,0.300210112662942,0.300210112662942,-0.899842329243545
25.91,0,0,-0.8,0.0996865952937422,0.299581671689848,0.299581671689848,-0.900313404706258
25.92,0,0,-0.8,0.0992165075645616,0.298952491528759,0.298952491528759,-0.900783492435438
25.93,0,0,-0.8,0.0987474087288083,0.298322573732116,0.298322573732116,-0.901252591271192
25.94,0,0,-0.8,0.0982792999439362,0.297691919854177,0.297691919854177,-0.901720700056064
25.95,0,0,-0.8,0.0978121823649578,0.297060531451019,0.297060531451019,-0.902187817635042
25.96,0,0,-0.8,0.0973460571444391,0.29642841008053,0.29642841008053,-0.902653942855561
25.97,0,0,-0.8,0.0968809254324977,0.295795557302405,0.295795557302405,-0.903119074567502
25.98,0,0,-0.8,0.0964167883767998,0.295161974678147,0.295161974678147,-0.9035832116232
25.99,0,0,-0.8,0.0959536471225577,0.294527663771058,0.294527663771058,-0.904046352877442
26,0,0,-0.8,0.0954915028125263,0.293892626146237,0.293892626146237,-0.904508497187474
26.01,0,0,-0.8,0.0950303565870006,0.293256863370575,0.293256863370575,-0.904969643412999
26.02,0,0,-0.8,0.0945702095838134,0.292620377012755,0.292620377012755,-0.905429790416187
26.03,0,0,-0.8,0.0941110629383311,0.291983168643243,0.291983168643243,-0.905888937061669
26.04,0,0,-0.8,0.0936529177834532,0.291345239834288,0.291345239834288,-0.906347082216547
26.05,0,0,-0.8,0.0931957752496065,0.290706592159915,0.290706592159915,-0.906804224750393
26.06,0,0,-0.8,0.0927396364647453,0.290067227195925,0.290067227195925,-0.907260363535255
26.07,0,0,-0.8,0.0922845025543467,0.289427146519886,0.289427146519886,-0.907715497445653
26.08,0,0,-0.8,0.091830374641408,0.288786351711134,0.288786351711134,-0.908169625358592
26.09,0,0,-0.8,0.0913772538464451,0.288144844350766,0.288144844350766,-0.908622746153555
26.1,0,0,-0.8,0.0909251412874882,0.287502626021639,0.287502626021639,-0.909074858712512
26.11,0,0,-0.8,0.0904740380800805,0.286859698308362,0.286859698308362,-0.90952596191992
26.12,0,0,-0.8,0.0900239453372738,0.286216062797295,0.286216062797295,-0.909976054662726
26.13,0,0,-0.8,0.0895748641696276,0.285571721076546,0.285571721076546,-0.910425135830372
26.14,0,0,-0.8,0.0891267956852049,0.284926674735962,0.284926674735962,-0.910873204314795
26.15,0,0,-0.8,0.08867974098957,0.284280925367132,0.284280925367132,-0.91132025901043
26.16,0,0,-0.8,0.0882337011857863,0.283634474563378,0.283634474563378,-0.911766298814214
26.17,0,0,-0.8,0.0877886773744122,0.282987323919754,0.282987323919754,-0.912211322625588
26.18,0,0,-0.8,0.0873446706535002,0.282339475033039,0.282339475033039,-0.9126553293465
26.19,0,0,-0.8,0.0869016821185924,0.281690929501735,0.281690929501735,-0.913098317881408
26.2,0,0,-0.8,0.0864597128627192,0.281041688926065,0.281041688926065,-0.913540287137281
26.21,0,0,-0.8,0.0860187639763954,0.280391754907966,0.280391754907966,-0.913981236023605
26.22,0,0,-0.8,0.0855788365476192,0.279741129051084,0.279741129051084,-0.914421163452381
26.23,0,0,-0.8,0.0851399316618671,0.279089812960774,0.279089812960774,-0.914860068338133
26.24,0,0,-0.8,0.0847020504020936,0.278437808244094,0.278437808244094,-0.915297949597906
26.25,0,0,-0.8,0.0842651938487274,0.277785116509801,0.277785116509801,-0.915734806151273
26.26,0,0,-0.8,0.0838293630796683,0.277131739368347,0.277131739368347,-0.916170636920332
26.27,0,0,-0.8,0.0833945591702855,0.276477678431875,0.276477678431875,-0.916605440829714
26.28,0,0,-0.8,0.0829607831934143,0.275822935314215,0.275822935314215,-0.917039216806586
26.29,0,0,-0.8,0.0825280362193542,0.275167511630881,0.275167511630881,-0.917471963780646
26.3,0,0,-0.8,0.0820963193158648,0.274511408999066,0.274511408999066,-0.917903680684135
26.31,0,0,-0.8,0.081665633548165,0.273854629037637,0.273854629037637,-0.918334366451835
26.32,0,0,-0.8,0.0812359799789292,0.273197173367135,0.273197173367135,-0.918764020021071
26.33,0,0,-0.8,0.0808073596682844,0.272539043609764,0.272539043609764,-0.919192640331716
26.34,0,0,-0.8,0.0803797736738092,0.271880241389396,0.271880241389396,-0.919620226326191
26.35,0,0,-0.8,0.0799532230505289,0.271220768331559,0.271220768331559,-0.920046776949471
26.36,0,0,-0.8,0.0795277088509155,0.270560626063438,0.270560626063438,-0.920472291149085
26.37,0,0,-0.8,0.0791032321248824,0.269899816213867,0.269899816213867,-0.920896767875118
26.38,0,0,-0.8,0.0786797939197839,0.26923834041333,0.26923834041333,-0.921320206080216
26.39,0,0,-0.8,0.0782573952804117,0.268576200293952,0.268576200293952,-0.921742604719588
26.4,0,0,-0.8,0.0778360372489925,0.267913397489498,0.267913397489498,-0.922163962751008
26.41,0,0,-0.8,0.0774157208651853,0.267249933635369,0.267249933635369,-0.922584279134815
26.42,0,0,-0.8,0.0769964471660788,0.266585810368594,0.266585810368594,-0.923003552833921
26.43,0,0,-0.8,0.0765782171861896,0.265921029327833,0.265921029327833,-0.92342178281381
26.44,0,0,-0.8,0.0761610319574584,0.265255592153367,0.265255592153367,-0.923838968042542
26.45,0,0,-0.8,0.0757448925092482,0.264589500487095,0.264589500487095,-0.924255107490752
26.46,0,0,-0.8,0.0753297998683417,0.263922755972533,0.263922755972533,-0.924670200131658
26.47,0,0,-0.8,0.074915755058939,0.263255360254807,0.263255360254807,-0.925084244941061
26.48,0,0,-0.8,0.074502759102654,0.262587314980648,0.262587314980648,-0.925497240897346
26.49,0,0,-0.8,0.0740908130185136,0.261918621798392,0.261918621798392,-0.925909186981486
26.5,0,0,-0.8,0.0736799178229539,0.261249282357975,0.261249282357975,-0.926320082177046
26.51,0,0,-0.8,0.0732700745298175,0.260579298310922,0.260579298310922,-0.926729925470182
26.52,0,0,-0.8,0.0728612841503525,0.259908671310355,0.259908671310355,-0.927138715849647
26.53,0,0,-0.8,0.072453547693208,0.259237403010978,0.259237403010978,-0.927546452306792
26.54,0,0,-0.8,0.0720468661644335,0.258565495069079,0.258565495069079,-0.927953133835566
26.55,0,0,-0.8,0.0716412405674752,0.257892949142524,0.257892949142524,-0.928358759432525
26.56,0,0,-0.8,0.0712366719031738,0.257219766890753,0.257219766890753,-0.928763328096826
26.57,0,0,-0.8,0.0708331611697625,0.256545949974777,0.256545949974777,-0.929166838830238
26.58,0,0,-0.8,0.0704307093628638,0.255871500057172,0.255871500057172,-0.929569290637136
26.59,0,0,-0.8,0.0700293174754875,0.255196418802077,0.255196418802077,-0.929970682524513
26.6,0,0,-0.8,0.0696289864980281,0.254520707875185,0.254520707875185,-0.930371013501972
26.61,0,0,-0.8,0.0692297174182627,0.253844368943749,0.253844368943749,-0.930770282581737
26.62,0,0,-0.8,0.068831511221348,0.253167403676566,0.253167403676566,-0.931168488778652
26.63,0,0,-0.8,0.0684343688898183,0.252489813743982,0.252489813743982,-0.931565631110182
26.64,0,0,-0.8,0.0680382914035823,0.25181160081788,0.25181160081788,-0.931961708596418
26.65,0,0,-0.8,0.0676432797399224,0.251132766571686,0.251132766571686,-0.932356720260078
26.66,0,0,-0.8,0.0672493348734906,0.250453312680355,0.250453312680355,-0.932750665126509
26.67,0,0,-0.8,0.0668564577763062,0.249773240820371,0.249773240820371,-0.933143542223694
26.68,0,0,-0.8,0.066464649417755,0.249092552669745,0.249092552669745,-0.933535350582245
26.69,0,0,-0.8,0.0660739107645848,0.248411249908007,0.248411249908007,-0.933926089235415
26.7,0,0,-0.8,0.0656842427809044,0.247729334216204,0.247729334216204,-0.934315757219096
26.71,0,0,-0.8,0.0652956464281809,0.247046807276894,0.247046807276894,-0.934704353571819
26.72,0,0,-0.8,0.0649081226652372,0.246363670774146,0.246363670774146,-0.935091877334763
26.73,0,0,-0.8,0.0645216724482496,0.24567992639353,0.24567992639353,-0.93547832755175
26.74,0,0,-0.8,0.0641362967307455,0.244995575822118,0.244995575822118,-0.935863703269254
26.75,0,0,-0.8,0.0637519964636014,0.244310620748477,0.244310620748477,-0.936248003536398
26.76,0,0,-0.8,0.0633687725950399,0.243625062862666,0.243625062862666,-0.93663122740496
26.77,0,0,-0.8,0.0629866260706278,0.24293890385623,0.24293890385623,-0.937013373929372
26.78,0,0,-0.8,0.0626055578332735,0.242252145422199,0.242252145422199,-0.937394442166727
26.79,0,0,-0.8,0.0622255688232254,0.241564789255081,0.241564789255081,-0.937774431176775
26.8,0,0,-0.8,0.0618466599780682,0.240876837050858,0.240876837050858,-0.938153340021932
26.81,0,0,-0.8,0.0614688322327219,0.240188290506984,0.240188290506984,-0.938531167767278
26.82,0,0,-0.8,0.0610920865194392,0.239499151322381,0.239499151322381,-0.938907913480561
26.83,0,0,-0.8,0.0607164237678022,0.238809421197429,0.238809421197429,-0.939283576232198
26.84,0,0,-0.8,0.060341844904722,0.23811910183397,0.23811910183397,-0.939658155095278
