t,x,y,z,w,i,j,k
22.1,0.878817112661965,0.477158760259608,-0.8,1,0,0,0
22.11,0.880063298291132,0.474856389870595,-0.8,1,0,0,0
22.12,0.881303452064992,0.472550764869054,-0.8,1,0,0,0
22.13,0.882537565483671,0.470241901057483,-0.8,1,0,0,0
22.14,0.883765630088693,0.467929814260573,-0.8,1,0,0,0
22.15,0.884987637463042,0.465614520325111,-0.8,1,0,0,0
22.16,0.886203579231215,0.463296035119862,-0.8,1,0,0,0
22.17,0.887413447059283,0.460974374535462,-0.8,1,0,0,0
22.18,0.888617232654949,0.458649554484315,-0.8,1,0,0,0
22.19,0.8898149277676,0.456321590900476,-0.8,1,0,0,0
22.2,0.891006524188368,0.453990499739547,-0.8,1,0,0,0
22.21,0.892192013750185,0.451656296978565,-0.8,1,0,0,0
22.22,0.893371388327837,0.449318998615897,-0.8,1,0,0,0
22.23,0.894544639838025,0.446978620671121,-0.8,1,0,0,0
22.24,0.895711760239413,0.444635179184927,-0.8,1,0,0,0
22.25,0.896872741532688,0.442288690219001,-0.8,1,0,0,0
22.26,0.898027575760616,0.439939169855915,-0.8,1,0,0,0
22.27,0.89917625500809,0.437586634199018,-0.8,1,0,0,0
22.28,0.900318771402194,0.435231099372327,-0.8,1,0,0,0
22.29,0.901455117112246,0.432872581520414,-0.8,1,0,0,0
22.3,0.902585284349861,0.430511096808295,-0.8,1,0,0,0
22.31,0.903709265368998,0.428146661421323,-0.8,1,0,0,0
22.32,0.904827052466019,0.425779291565073,-0.8,1,0,0,0
22.33,0.905938637979736,0.423409003465232,-0.8,1,0,0,0
22.34,0.907044014291465,0.421035813367491,-0.8,1,0,0,0
22.35,0.908143173825082,0.418659737537428,-0.8,1,0,0,0
22.36,0.909236109047069,0.416280792260401,-0.8,1,0,0,0
22.37,0.910322812466571,0.413898993841435,-0.8,1,0,0,0
22.38,0.911403276635445,0.411514358605109,-0.8,1,0,0,0
22.39,0.912477494148311,0.409126902895446,-0.8,1,0,0,0
22.4,0.913545457642601,0.4067366430758,-0.8,1,0,0,0
22.41,0.914607159798614,0.404343595528745,-0.8,1,0,0,0
22.42,0.915662593339561,0.40194777665596,-0.8,1,0,0,0
22.43,0.91671175103162,0.39954920287812,-0.8,1,0,0,0
22.44,0.917754625683981,0.39714789063478,-0.8,1,0,0,0
22.45,0.918791210148898,0.394743856384268,-0.8,1,0,0,0
22.46,0.919821497321738,0.392337116603561,-0.8,1,0,0,0
22.47,0.920845480141026,0.389927687788189,-0.8,1,0,0,0
22.48,0.921863151588501,0.387515586452103,-0.8,1,0,0,0
22.49,0.922874504689155,0.385100829127578,-0.8,1,0,0,0
22.5,0.923879532511287,0.38268343236509,-0.8,1,0,0,0
22.51,0.92487822816655,0.380263412733205,-0.8,1,0,0,0
22.52,0.925870584809995,0.377840786818468,-0.8,1,0,0,0
22.53,0.926856595640121,0.375415571225283,-0.8,1,0,0,0
22.54,0.92783625389892,0.372987782575809,-0.8,1,0,0,0
22.55,0.928809552871924,0.370557437509836,-0.8,1,0,0,0
22.56,0.929776485888251,0.368124552684679,-0.8,1,0,0,0
22.57,0.930737046320651,0.365689144775054,-0.8,1,0,0,0
22.58,0.931691227585549,0.363251230472978,-0.8,1,0,0,0
22.59,0.932639023143094,0.360810826487642,-0.8,1,0,0,0
22.6,0.933580426497202,0.3583679495453,-0.8,1,0,0,0
22.61,0.934515431195599,0.355922616389159,-0.8,1,0,0,0
22.62,0.935444030829867,0.353474843779257,-0.8,1,0,0,0
22.63,0.93636621903549,0.351024648492355,-0.8,1,0,0,0
22.64,0.937281989491891,0.348572047321815,-0.8,1,0,0,0
22.65,0.938191335922484,0.346117057077492,-0.8,1,0,0,0
22.66,0.939094252094709,0.343659694585616,-0.8,1,0,0,0
22.67,0.93999073182008,0.341199976688672,-0.8,1,0,0,0
22.68,0.940880768954225,0.338737920245291,-0.8,1,0,0,0
22.69,0.94176435739693,0.336273542130133,-0.8,1,0,0,0
22.7,0.942641491092178,0.333806859233771,-0.8,1,0,0,0
22.71,0.943512164028194,0.331337888462571,-0.8,1,0,0,0
22.72,0.944376370237481,0.328866646738584,-0.8,1,0,0,0
22.73,0.945234103796868,0.326393150999422,-0.8,1,0,0,0
22.74,0.946085358827545,0.323917418198149,-0.8,1,0,0,0
22.75,0.946930129495106,0.321439465303162,-0.8,1,0,0,0
22.76,0.947768410009586,0.318959309298069,-0.8,1,0,0,0
22.77,0.948600194625505,0.316476967181586,-0.8,1,0,0,0
22.78,0.949425477641904,0.313992455967405,-0.8,1,0,0,0
22.79,0.950244253402386,0.311505792684089,-0.8,1,0,0,0
22.8,0.951056516295154,0.309016994374948,-0.8,1,0,0,0
22.81,0.951862260753048,0.306526078097928,-0.8,1,0,0,0
22.82,0.952661481253586,0.30403306092549,-0.8,1,0,0,0
22.83,0.953454172319001,0.301537959944495,-0.8,1,0,0,0
22.84,0.954240328516277,0.299040792256087,-0.8,1,0,0,0
22.85,0.955019944457187,0.296541574975571,-0.8,1,0,0,0
22.86,0.95579301479833,0.294040325232304,-0.8,1,0,0,0
22.87,0.95655953424117,0.291537060169571,-0.8,1,0,0,0
22.88,0.957319497532067,0.289031796944472,-0.8,1,0,0,0
22.89,0.958072899462319,0.286524552727798,-0.8,1,0,0,0
22.9,0.958819734868193,0.284015344703922,-0.8,1,0,0,0
22.91,0.959559998630963,0.281504190070676,-0.8,1,0,0,0
22.92,0.960293685676943,0.278991106039229,-0.8,1,0,0,0
22.93,0.961020790977525,0.276476109833981,-0.8,1,0,0,0
22.94,0.961741309549211,0.273959218692432,-0.8,1,0,0,0
22.95,0.962455236453647,0.271440449865075,-0.8,1,0,0,0
22.96,0.963162566797658,0.268919820615265,-0.8,1,0,0,0
22.97,0.963863295733281,0.266397348219118,-0.8,1,0,0,0
22.98,0.964557418457798,0.263873049965373,-0.8,1,0,0,0
22.99,0.96524493021377,0.261346943155289,-0.8,1,0,0,0
23,0.965925826289068,0.258819045102521,-0.8,1,0,0,0
23.01,0.966600102016907,0.256289373132997,-0.8,1,0,0,0
23.02,0.967267752775877,0.253757944584806,-0.8,1,0,0,0
23.03,0.967928773989973,0.251224776808075,-0.8,1,0,0,0
23.04,0.968583161128631,0.248689887164855,-0.8,1,0,0,0
23.05,0.969230909706754,0.246153293028993,-0.8,1,0,0,0
23.06,0.969872015284747,0.243615011786023,-0.8,1,0,0,0
23.07,0.970506473468542,0.241075060833039,-0.8,1,0,0,0
23.08,0.971134279909636,0.238533457578581,-0.8,1,0,0,0
23.09,0.971755430305113,0.235990219442513,-0.8,1,0,0,0
23.1,0.972369920397677,0.233445363855905,-0.8,1,0,0,0
23.11,0.972977745975682,0.230898908260913,-0.8,1,0,0,0
23.12,0.97357890287316,0.228350870110656,-0.8,1,0,0,0
23.13,0.974173386969849,0.225801266869104,-0.8,1,0,0,0
23.14,0.974761194191222,0.223250116010951,-0.8,1,0,0,0
23.15,0.975342320508513,0.220697435021501,-0.8,1,0,0,0
23.16,0.975916761938747,0.218143241396542,-0.8,1,0,0,0
23.17,0.976484514544769,0.215587552642232,-0.8,1,0,0,0
23.18,0.977045574435264,0.213030386274977,-0.8,1,0,0,0
23.19,0.977599937764791,0.210471759821305,-0.8,1,0,0,0
23.2,0.978147600733806,0.20791169081776,-0.8,1,0,0,0
23.21,0.978688559588688,0.205350196810764,-0.8,1,0,0,0
23.22,0.979222810621766,0.202787295356513,-0.8,1,0,0,0
23.23,0.979750350171343,0.200223004020845,-0.8,1,0,0,0
23.24,0.980271174621722,0.197657340379125,-0.8,1,0,0,0
23.25,0.98078528040323,0.195090322016129,-0.8,1,0,0,0
23.26,0.981292663992245,0.192521966525907,-0.8,1,0,0,0
23.27,0.981793321911216,0.189952291511685,-0.8,1,0,0,0
23.28,0.982287250728689,0.187381314585725,-0.8,1,0,0,0
23.29,0.982774447059331,0.184809053369216,-0.8,1,0,0,0
23.3,0.983254907563955,0.182235525492147,-0.8,1,0,0,0
23.31,0.983728628949536,0.179660748593193,-0.8,1,0,0,0
23.32,0.984195607969242,0.177084740319583,-0.8,1,0,0,0
23.33,0.984655841422451,0.174507518326991,-0.8,1,0,0,0
23.34,0.985109326154774,0.17192910027941,-0.8,1,0,0,0
23.35,0.985556059058078,0.169349503849024,-0.8,1,0,0,0
23.36,0.985996037070505,0.166768746716103,-0.8,1,0,0,0
23.37,0.986429257176496,0.164186846568863,-0.8,1,0,0,0
23.38,0.986855716406807,0.161603821103361,-0.8,1,0,0,0
23.39,0.987275411838537,0.159019688023364,-0.8,1,0,0,0
23.4,0.987688340595138,0.156434465040231,-0.8,1,0,0,0
23.41,0.988094499846443,0.15384816987279,-0.8,1,0,0,0
23.42,0.988493886808684,0.151260820247219,-0.8,1,0,0,0
23.43,0.988886498744505,0.148672433896923,-0.8,1,0,0,0
23.44,0.989272332962988,0.146083028562412,-0.8,1,0,0,0
23.45,0.98965138681967,0.14349262199118,-0.8,1,0,0,0
23.46,0.990023657716558,0.140901231937582,-0.8,1,0,0,0
23.47,0.990389143102147,0.138308876162719,-0.8,1,0,0,0
23.48,0.990747840471444,0.135715572434304,-0.8,1,0,0,0
23.49,0.991099747365975,0.133121338526552,-0.8,1,0,0,0
23.5,0.99144486137381,0.130526192220052,-0.8,1,0,0,0
23.51,0.991783180129578,0.127930151301644,-0.8,1,0,0,0
23.52,0.992114701314478,0.125333233564305,-0.8,1,0,0,0
23.53,0.992439422656302,0.122735456807015,-0.8,1,0,0,0
23.54,0.992757341929445,0.120136838834648,-0.8,1,0,0,0
23.55,0.993068456954926,0.117537397457838,-0.8,1,0,0,0
23.56,0.993372765600396,0.114937150492867,-0.8,1,0,0,0
23.57,0.993670265780159,0.112336115761535,-0.8,1,0,0,0
23.58,0.99396095545518,0.109734311091045,-0.8,1,0,0,0
23.59,0.994244832633105,0.107131754313874,-0.8,1,0,0,0
23.6,0.994521895368273,0.104528463267653,-0.8,1,0,0,0
23.61,0.994792141761726,0.10192445579505,-0.8,1,0,0,0
23.62,0.995055569961226,0.0993197497436392,-0.8,1,0,0,0
23.63,0.995312178161265,0.0967143629657843,-0.8,1,0,0,0
23.64,0.99556196460308,0.0941083133185144,-0.8,1,0,0,0
23.65,0.995804927574662,0.0915016186634017,-0.8,1,0,0,0
23.66,0.99604106541077,0.0888942968664414,-0.8,1,0,0,0
23.67,0.996270376492941,0.086286365797923,-0.8,1,0,0,0
23.68,0.996492859249504,0.0836778433323157,-0.8,1,0,0,0
23.69,0.996708512155587,0.0810687473481387,-0.8,1,0,0,0
23.7,0.996917333733128,0.0784590957278451,-0.8,1,0,0,0
23.71,0.997119322550888,0.0758489063576939,-0.8,1,0,0,0
23.72,0.997314477224458,0.0732381971276321,-0.8,1,0,0,0
23.73,0.99750279641627,0.0706269859311668,-0.8,1,0,0,0
23.74,0.997684278835605,0.0680152906652476,-0.8,1,0,0,0
23.75,0.997858923238603,0.0654031292301431,-0.8,1,0,0,0
23.76,0.998026728428272,0.0627905195293131,-0.8,1,0,0,0
23.77,0.998187693254492,0.0601774794692934,-0.8,1,0,0,0
23.78,0.998341816614028,0.0575640269595669,-0.8,1,0,0,0
23.79,0.998489097450538,0.054950179912446,-0.8,1,0,0,0
23.8,0.998629534754574,0.0523359562429438,-0.8,1,0,0,0
23.81,0.998763127563595,0.0497213738686584,-0.8,1,0,0,0
23.82,0.99888987496197,0.047106450709643,-0.8,1,0,0,0
23.83,0.999009776080988,0.0444912046882884,-0.8,1,0,0,0
23.84,0.999122830098858,0.0418756537291998,-0.8,1,0,0,0
23.85,0.999229036240723,0.0392598157590681,-0.8,1,0,0,0
23.86,0.999328393778656,0.0366437087065563,-0.8,1,0,0,0
23.87,0.999420902031673,0.0340273505021672,-0.8,1,0,0,0
23.88,0.999506560365732,0.0314107590781287,-0.8,1,0,0,0
23.89,0.99958536819374,0.0287939523682636,-0.8,1,0,0,0
23.9,0.999657324975557,0.026176948307873,-0.8,1,0,0,0
23.91,0.999722430218001,0.0235597648336101,-0.8,1,0,0,0
23.92,0.999780683474845,0.0209424198833567,-0.8,1,0,0,0
23.93,0.999832084346831,0.0183249313961031,-0.8,1,0,0,0
23.94,0.999876632481661,0.0157073173118203,-0.8,1,0,0,0
23.95,0.999914327574007,0.0130895955713451,-0.8,1,0,0,0
23.96,0.999945169365512,0.0104717841162457,-0.8,1,0,0,0
23.97,0.99996915764479,0.00785390088871186,-0.8,1,0,0,0
23.98,0.999986292247427,0.00523596383141938,-0.8,1,0,0,0
23.99,0.999996573055985,0.00261799088741751,-0.8,1,0,0,0
24,1,1.22464679914735e-16,-0.8,1,0,0,0
24.01,0.999996573055985,-0.00261799088741815,-0.8,1,0,0,0
24.02,0.999986292247427,-0.00523596383141958,-0.8,1,0,0,0
24.03,0.99996915764479,-0.00785390088871161,-0.8,1,0,0,0
24.04,0.999945169365512,-0.010471784116245,-0.8,1,0,0,0
24.05,0.999914327574007,-0.0130895955713444,-0.8,1,0,0,0
24.06,0.999876632481661,-0.0157073173118209,-0.8,1,0,0,0
24.07,0.999832084346831,-0.0183249313961029,-0.8,1,0,0,0
24.08,0.999780683474845,-0.0209424198833573,-0.8,1,0,0,0
24.09,0.999722430218001,-0.0235597648336103,-0.8,1,0,0,0
24.1,0.999657324975557,-0.0261769483078736,-0.8,1,0,0,0
24.11,0.99958536819374,-0.0287939523682629,-0.8,1,0,0,0
24.12,0.999506560365732,-0.031410759078128,-0.8,1,0,0,0
24.13,0.999420902031673,-0.034027350502167,-0.8,1,0,0,0
24.14,0.999328393778656,-0.0366437087065561,-0.8,1,0,0,0
24.15,0.999229036240723,-0.0392598157590692,-0.8,1,0,0,0
24.16,0.999122830098858,-0.0418756537291996,-0.8,1,0,0,0
24.17,0.999009776080988,-0.0444912046882894,-0.8,1,0,0,0
24.18,0.99888987496197,-0.0471064507096423,-0.8,1,0,0,0
24.19,0.998763127563595,-0.0497213738686577,-0.8,1,0,0,0
24.2,0.998629534754574,-0.0523359562429436,-0.8,1,0,0,0
24.21,0.998489097450538,-0.0549501799124458,-0.8,1,0,0,0
24.22,0.998341816614028,-0.0575640269595671,-0.8,1,0,0,0
24.23,0.998187693254491,-0.0601774794692936,-0.8,1,0,0,0
24.24,0.998026728428272,-0.0627905195293138,-0.8,1,0,0,0
24.25,0.997858923238603,-0.0654031292301429,-0.8,1,0,0,0
24.26,0.997684278835605,-0.0680152906652483,-0.8,1,0,0,0
24.27,0.99750279641627,-0.0706269859311666,-0.8,1,0,0,0
24.28,0.997314477224458,-0.0732381971276319,-0.8,1,0,0,0
24.29,0.997119322550888,-0.0758489063576941,-0.8,1,0,0,0
24.3,0.996917333733128,-0.0784590957278453,-0.8,1,0,0,0
24.31,0.996708512155587,-0.0810687473481394,-0.8,1,0,0,0
24.32,0.996492859249504,-0.083677843332315,-0.8,1,0,0,0
24.33,0.996270376492941,-0.0862863657979236,-0.8,1,0,0,0
24.34,0.99604106541077,-0.0888942968664412,-0.8,1,0,0,0
24.35,0.995804927574662,-0.0915016186634028,-0.8,1,0,0,0
24.36,0.99556196460308,-0.0941083133185141,-0.8,1,0,0,0
24.37,0.995312178161265,-0.0967143629657845,-0.8,1,0,0,0
24.38,0.995055569961226,-0.0993197497436385,-0.8,1,0,0,0
24.39,0.994792141761726,-0.10192445579505,-0.8,1,0,0,0
24.4,0.994521895368273,-0.104528463267653,-0.8,1,0,0,0
24.41,0.994244832633105,-0.107131754313874,-0.8,1,0,0,0
24.42,0.99396095545518,-0.109734311091045,-0.8,1,0,0,0
24.43,0.993670265780158,-0.112336115761536,-0.8,1,0,0,0
24.44,0.993372765600396,-0.114937150492867,-0.8,1,0,0,0
24.45,0.993068456954926,-0.117537397457837,-0.8,1,0,0,0
24.46,0.992757341929446,-0.120136838834647,-0.8,1,0,0,0
24.47,0.992439422656302,-0.122735456807015,-0.8,1,0,0,0
24.48,0.992114701314478,-0.125333233564304,-0.8,1,0,0,0
24.49,0.991783180129578,-0.127930151301645,-0.8,1,0,0,0
24.5,0.99144486137381,-0.130526192220052,-0.8,1,0,0,0
24.51,0.991099747365975,-0.133121338526553,-0.8,1,0,0,0
24.52,0.990747840471444,-0.135715572434304,-0.8,1,0,0,0
24.53,0.990389143102147,-0.138308876162719,-0.8,1,0,0,0
24.54,0.990023657716558,-0.140901231937582,-0.8,1,0,0,0
24.55,0.98965138681967,-0.14349262199118,-0.8,1,0,0,0
24.56,0.989272332962988,-0.146083028562412,-0.8,1,0,0,0
24.57,0.988886498744505,-0.148672433896923,-0.8,1,0,0,0
24.58,0.988493886808683,-0.15126082024722,-0.8,1,0,0,0
24.59,0.988094499846443,-0.15384816987279,-0.8,1,0,0,0
24.6,0.987688340595138,-0.156434465040231,-0.8,1,0,0,0
24.61,0.987275411838537,-0.159019688023364,-0.8,1,0,0,0
24.62,0.986855716406807,-0.161603821103361,-0.8,1,0,0,0
24.63,0.986429257176496,-0.164186846568863,-0.8,1,0,0,0
24.64,0.985996037070505,-0.166768746716102,-0.8,1,0,0,0
24.65,0.985556059058078,-0.169349503849025,-0.8,1,0,0,0
24.66,0.985109326154774,-0.171929100279409,-0.8,1,0,0,0
24.67,0.984655841422451,-0.174507518326992,-0.8,1,0,0,0
24.68,0.984195607969242,-0.177084740319583,-0.8,1,0,0,0
24.69,0.983728628949536,-0.179660748593193,-0.8,1,0,0,0
24.7,0.983254907563955,-0.182235525492147,-0.8,1,0,0,0
24.71,0.982774447059331,-0.184809053369216,-0.8,1,0,0,0
24.72,0.982287250728689,-0.187381314585724,-0.8,1,0,0,0
24.73,0.981793321911216,-0.189952291511684,-0.8,1,0,0,0
24.74,0.981292663992245,-0.192521966525908,-0.8,1,0,0,0
24.75,0.98078528040323,-0.195090322016128,-0.8,1,0,0,0
24.76,0.980271174621722,-0.197657340379127,-0.8,1,0,0,0
24.77,0.979750350171343,-0.200223004020845,-0.8,1,0,0,0
24.78,0.979222810621766,-0.202787295356513,-0.8,1,0,0,0
24.79,0.978688559588688,-0.205350196810763,-0.8,1,0,0,0
24.8,0.978147600733806,-0.207911690817759,-0.8,1,0,0,0
24.81,0.977599937764791,-0.210471759821306,-0.8,1,0,0,0
24.82,0.977045574435264,-0.213030386274976,-0.8,1,0,0,0
24.83,0.976484514544768,-0.215587552642233,-0.8,1,0,0,0
24.84,0.975916761938747,-0.218143241396543,-0.8,1,0,0,0
24.85,0.975342320508513,-0.220697435021502,-0.8,1,0,0,0
24.86,0.974761194191222,-0.223250116010951,-0.8,1,0,0,0
24.87,0.974173386969849,-0.225801266869104,-0.8,1,0,0,0
24.88,0.97357890287316,-0.228350870110655,-0.8,1,0,0,0
24.89,0.972977745975682,-0.230898908260912,-0.8,1,0,0,0
24.9,0.972369920397677,-0.233445363855906,-0.8,1,0,0,0
24.91,0.971755430305112,-0.235990219442513,-0.8,1,0,0,0
24.92,0.971134279909636,-0.238533457578581,-0.8,1,0,0,0
24.93,0.970506473468543,-0.241075060833038,-0.8,1,0,0,0
24.94,0.969872015284747,-0.243615011786023,-0.8,1,0,0,0
24.95,0.969230909706755,-0.246153293028993,-0.8,1,0,0,0
24.96,0.968583161128631,-0.248689887164855,-0.8,1,0,0,0
24.97,0.967928773989973,-0.251224776808075,-0.8,1,0,0,0
24.98,0.967267752775877,-0.253757944584806,-0.8,1,0,0,0
24.99,0.966600102016907,-0.256289373132997,-0.8,1,0,0,0
25,0.965925826289068,-0.25881904510252,-0.8,1,0,0,0
25.01,0.96524493021377,-0.261346943155289,-0.8,1,0,0,0
25.02,0.964557418457798,-0.263873049965373,-0.8,1,0,0,0
25.03,0.963863295733281,-0.266397348219117,-0.8,1,0,0,0
25.04,0.963162566797658,-0.268919820615266,-0.8,1,0,0,0
25.05,0.962455236453647,-0.271440449865074,-0.8,1,0,0,0
25.06,0.961741309549211,-0.273959218692433,-0.8,1,0,0,0
25.07,0.961020790977525,-0.276476109833981,-0.8,1,0,0,0
25.08,0.960293685676943,-0.278991106039229,-0.8,1,0,0,0
25.09,0.959559998630963,-0.281504190070675,-0.8,1,0,0,0
25.1,0.958819734868193,-0.284015344703923,-0.8,1,0,0,0
25.11,0.958072899462319,-0.286524552727798,-0.8,1,0,0,0
25.12,0.957319497532067,-0.289031796944472,-0.8,1,0,0,0
25.13,0.95655953424117,-0.291537060169571,-0.8,1,0,0,0
25.14,0.95579301479833,-0.294040325232304,-0.8,1,0,0,0
25.15,0.955019944457187,-0.296541574975571,-0.8,1,0,0,0
25.16,0.954240328516277,-0.299040792256087,-0.8,1,0,0,0
25.17,0.953454172319001,-0.301537959944496,-0.8,1,0,0,0
25.18,0.952661481253586,-0.30403306092549,-0.8,1,0,0,0
25.19,0.951862260753048,-0.306526078097928,-0.8,1,0,0,0
25.2,0.951056516295154,-0.309016994374947,-0.8,1,0,0,0
25.21,0.950244253402386,-0.311505792684088,-0.8,1,0,0,0
25.22,0.949425477641904,-0.313992455967404,-0.8,1,0,0,0
25.23,0.948600194625505,-0.316476967181586,-0.8,1,0,0,0
25.24,0.947768410009586,-0.31895930929807,-0.8,1,0,0,0
25.25,0.946930129495106,-0.321439465303162,-0.8,1,0,0,0
25.26,0.946085358827545,-0.32391741819815,-0.8,1,0,0,0
25.27,0.945234103796868,-0.326393150999421,-0.8,1,0,0,0
25.28,0.944376370237481,-0.328866646738583,-0.8,1,0,0,0
25.29,0.943512164028194,-0.331337888462571,-0.8,1,0,0,0
25.3,0.942641491092178,-0.333806859233771,-0.8,1,0,0,0
25.31,0.94176435739693,-0.336273542130134,-0.8,1,0,0,0
25.32,0.940880768954225,-0.338737920245291,-0.8,1,0,0,0
25.33,0.93999073182008,-0.341199976688672,-0.8,1,0,0,0
25.34,0.939094252094709,-0.343659694585616,-0.8,1,0,0,0
25.35,0.938191335922484,-0.346117057077493,-0.8,1,0,0,0
25.36,0.937281989491892,-0.348572047321815,-0.8,1,0,0,0
25.37,0.93636621903549,-0.351024648492355,-0.8,1,0,0,0
25.38,0.935444030829867,-0.353474843779257,-0.8,1,0,0,0
25.39,0.934515431195599,-0.355922616389159,-0.8,1,0,0,0
25.4,0.933580426497202,-0.358367949545301,-0.8,1,0,0,0
25.41,0.932639023143094,-0.360810826487641,-0.8,1,0,0,0
25.42,0.931691227585549,-0.363251230472979,-0.8,1,0,0,0
25.43,0.930737046320651,-0.365689144775054,-0.8,1,0,0,0
25.44,0.929776485888251,-0.368124552684678,-0.8,1,0,0,0
25.45,0.928809552871924,-0.370557437509836,-0.8,1,0,0,0
25.46,0.92783625389892,-0.372987782575809,-0.8,1,0,0,0
25.47,0.926856595640121,-0.375415571225283,-0.8,1,0,0,0
25.48,0.925870584809995,-0.377840786818467,-0.8,1,0,0,0
25.49,0.92487822816655,-0.380263412733205,-0.8,1,0,0,0
25.5,0.923879532511287,-0.38268343236509,-0.8,1,0,0,0
25.51,0.922874504689154,-0.385100829127578,-0.8,1,0,0,0
25.52,0.921863151588501,-0.387515586452103,-0.8,1,0,0,0
25.53,0.920845480141026,-0.389927687788189,-0.8,1,0,0,0
25.54,0.919821497321738,-0.392337116603561,-0.8,1,0,0,0
25.55,0.918791210148898,-0.394743856384267,-0.8,1,0,0,0
25.56,0.917754625683981,-0.397147890634781,-0.8,1,0,0,0
25.57,0.91671175103162,-0.39954920287812,-0.8,1,0,0,0
25.58,0.915662593339561,-0.40194777665596,-0.8,1,0,0,0
25.59,0.914607159798614,-0.404343595528745,-0.8,1,0,0,0
25.6,0.913545457642601,-0.406736643075801,-0.8,1,0,0,0
25.61,0.912477494148311,-0.409126902895445,-0.8,1,0,0,0
25.62,0.911403276635445,-0.411514358605108,-0.8,1,0,0,0
25.63,0.910322812466571,-0.413898993841434,-0.8,1,0,0,0
25.64,0.909236109047069,-0.416280792260401,-0.8,1,0,0,0
25.65,0.908143173825081,-0.418659737537429,-0.8,1,0,0,0
25.66,0.907044014291465,-0.421035813367491,-0.8,1,0,0,0
25.67,0.905938637979736,-0.423409003465233,-0.8,1,0,0,0
25.68,0.90482705246602,-0.425779291565072,-0.8,1,0,0,0
25.69,0.903709265368999,-0.428146661421323,-0.8,1,0,0,0
25.7,0.902585284349861,-0.430511096808295,-0.8,1,0,0,0
25.71,0.901455117112246,-0.432872581520414,-0.8,1,0,0,0
25.72,0.900318771402194,-0.435231099372327,-0.8,1,0,0,0
25.73,0.89917625500809,-0.437586634199019,-0.8,1,0,0,0
25.74,0.898027575760615,-0.439939169855915,-0.8,1,0,0,0
25.75,0.896872741532688,-0.442288690219001,-0.8,1,0,0,0
25.76,0.895711760239413,-0.444635179184928,-0.8,1,0,0,0
25.77,0.894544639838025,-0.446978620671121,-0.8,1,0,0,0
25.78,0.893371388327837,-0.449318998615897,-0.8,1,0,0,0
25.79,0.892192013750185,-0.451656296978566,-0.8,1,0,0,0
25.8,0.891006524188368,-0.453990499739547,-0.8,1,0,0,0
25.81,0.8898149277676,-0.456321590900476,-0.8,1,0,0,0
25.82,0.888617232654949,-0.458649554484315,-0.8,1,0,0,0
25.83,0.887413447059283,-0.460974374535463,-0.8,1,0,0,0
25.84,0.886203579231215,-0.463296035119861,-0.8,1,0,0,0
25.85,0.884987637463042,-0.465614520325112,-0.8,1,0,0,0
25.86,0.883765630088694,-0.467929814260573,-0.8,1,0,0,0
25.87,0.882537565483671,-0.470241901057483,-0.8,1,0,0,0
25.88,0.881303452064992,-0.472550764869054,-0.8,1,0,0,0
25.89,0.880063298291132,-0.474856389870594,-0.8,1,0,0,0
25.9,0.878817112661965,-0.477158760259608,-0.8,1,0,0,0
25.91,0.877564903718709,-0.479457860255906,-0.8,1,0,0,0
25.92,0.876306680043864,-0.481753674101715,-0.8,1,0,0,0
25.93,0.875042450261152,-0.484046186061783,-0.8,1,0,0,0
25.94,0.873772223035465,-0.486335380423491,-0.8,1,0,0,0
25.95,0.872496007072797,-0.488621241496955,-0.8,1,0,0,0
25.96,0.871213811120189,-0.490903753615141,-0.8,1,0,0,0
25.97,0.86992564396567,-0.493182901133965,-0.8,1,0,0,0
25.98,0.868631514438191,-0.495458668432408,-0.8,1,0,0,0
25.99,0.867331431407573,-0.497731039912612,-0.8,1,0,0,0
26,0.866025403784439,-0.5,-0.8,1,0,0,0
26.01,0.864713440520155,-0.502265533143373,-0.8,1,0,0,0
26.02,0.863395550606772,-0.504527623815019,-0.8,1,0,0,0
26.03,0.862071743076958,-0.506786256510824,-0.8,1,0,0,0
26.04,0.860742027003944,-0.509041415750371,-0.8,1,0,0,0
26.05,0.859406411501453,-0.511293086077052,-0.8,1,0,0,0
26.06,0.858064905723644,-0.513541252058171,-0.8,1,0,0,0
26.07,0.856717518865049,-0.515785898285048,-0.8,1,0,0,0
26.08,0.855364260160506,-0.518027009373131,-0.8,1,0,0,0
26.09,0.854005138885099,-0.520264569962094,-0.8,1,0,0,0
26.1,0.852640164354092,-0.522498564715949,-0.8,1,0,0,0
26.11,0.851269345922869,-0.524728978323145,-0.8,1,0,0,0
26.12,0.849892692986864,-0.526955795496677,-0.8,1,0,0,0
26.13,0.848510214981504,-0.52917900097419,-0.8,1,0,0,0
26.14,0.847121921382137,-0.531398579518083,-0.8,1,0,0,0
26.15,0.845727821703973,-0.533614515915612,-0.8,1,0,0,0
26.16,0.844327925502015,-0.535826794978996,-0.8,1,0,0,0
26.17,0.842922242370994,-0.538035401545525,-0.8,1,0,0,0
26.18,0.841510781945306,-0.540240320477655,-0.8,1,0,0,0
26.19,0.840093553898942,-0.542441536663119,-0.8,1,0,0,0
26.2,0.838670567945424,-0.544639035015027,-0.8,1,0,0,0
26.21,0.837241833837739,-0.546832800471973,-0.8,1,0,0,0
26.22,0.835807361368271,-0.549022817998131,-0.8,1,0,0,0
26.23,0.834367160368732,-0.55120907258337,-0.8,1,0,0,0
26.24,0.832921240710099,-0.553391549243344,-0.8,1,0,0,0
