t,x,y,z,w,i,j,k
15.19,0,0,-0.8,0.914077091843698,-0.272147606268689,0.300663849787086,0
15.2,0,0,-0.8,0.913545457642601,-0.272159936609677,0.302264231633827,0
15.21,0,0,-0.8,0.913012258106264,-0.272165282182743,0.303866213525111,0
15.22,0,0,-0.8,0.912477494148311,-0.272163634711778,0.305469767101908,0
15.23,0,0,-0.8,0.911941166685044,-0.272154986033302,0.307074863970229,0
15.24,0,0,-0.8,0.911403276635445,-0.272139328096611,0.308681475701571,0
15.25,0,0,-0.8,0.910863824921176,-0.272116652963907,0.310289573833357,0
15.26,0,0,-0.8,0.910322812466571,-0.272086952810442,0.311899129869386,0
15.27,0,0,-0.8,0.909780240198641,-0.272050219924648,0.313510115280279,0
15.28,0,0,-0.8,0.909236109047068,-0.272006446708271,0.31512250150392,0
15.29,0,0,-0.8,0.908690419944207,-0.271955625676503,0.316736259945908,0
15.3,0,0,-0.8,0.908143173825081,-0.27189774945811,0.318351361980004,0
15.31,0,0,-0.8,0.907594371627381,-0.271832810795561,0.319967778948575,0
15.32,0,0,-0.8,0.907044014291465,-0.271760802545154,0.321585482163046,0
15.33,0,0,-0.8,0.906492102760355,-0.271681717677138,0.323204442904349,0
15.34,0,0,-0.8,0.905938637979736,-0.271595549275837,0.32482463242337,0
15.35,0,0,-0.8,0.905383620897955,-0.271502290539773,0.326446021941398,0
15.36,0,0,-0.8,0.90482705246602,-0.271401934781779,0.328068582650582,0
15.37,0,0,-0.8,0.904268933637593,-0.271294475429121,0.329692285714373,0
15.38,0,0,-0.8,0.903709265368999,-0.27117990602361,0.33131710226798,0
15.39,0,0,-0.8,0.903148048619211,-0.271058220221718,0.332943003418822,0
15.4,0,0,-0.8,0.902585284349861,-0.270929411794691,0.334569960246978,0
15.41,0,0,-0.8,0.902020973525228,-0.270793474628652,0.336197943805641,0
15.42,0,0,-0.8,0.901455117112246,-0.270650402724718,0.337826925121571,0
15.43,0,0,-0.8,0.900887716080492,-0.270500190199099,0.339456875195548,0
15.44,0,0,-0.8,0.900318771402194,-0.27034283128321,0.341087765002825,0
15.45,0,0,-0.8,0.899748284052221,-0.270178320323765,0.342719565493585,0
15.46,0,0,-0.8,0.89917625500809,-0.270006651782886,0.344352247593392,0
15.47,0,0,-0.8,0.898602685249956,-0.269827820238197,0.345985782203649,0
15.48,0,0,-0.8,0.898027575760616,-0.269641820382925,0.347620140202052,0
15.49,0,0,-0.8,0.897450927525503,-0.269448647025993,0.349255292443045,0
15.5,0,0,-0.8,0.896872741532688,-0.269248295092115,0.35089120975828,0
15.51,0,0,-0.8,0.896293018772879,-0.269040759621887,0.352527862957069,0
15.52,0,0,-0.8,0.895711760239413,-0.268826035771881,0.354165222826844,0
15.53,0,0,-0.8,0.895128966928261,-0.268604118814727,0.355803260133613,0
15.54,0,0,-0.8,0.894544639838025,-0.268375004139207,0.357441945622416,0
15.55,0,0,-0.8,0.893958779969932,-0.268138687250335,0.359081250017789,0
15.56,0,0,-0.8,0.893371388327838,-0.267895163769439,0.360721144024214,0
15.57,0,0,-0.8,0.892782465918221,-0.267644429434247,0.362361598326585,0
15.58,0,0,-0.8,0.892192013750185,-0.267386480098965,0.364002583590661,0
15.59,0,0,-0.8,0.891600032835453,-0.267121311734351,0.365644070463531,0
15.6,0,0,-0.8,0.891006524188368,-0.266848920427795,0.367286029574068,0
15.61,0,0,-0.8,0.890411488825891,-0.266569302383393,0.368928431533395,0
15.62,0,0,-0.8,0.8898149277676,-0.266282453922014,0.370571246935338,0
15.63,0,0,-0.8,0.889216842035684,-0.265988371481379,0.372214446356893,0
15.64,0,0,-0.8,0.888617232654949,-0.265687051616121,0.373858000358683,0
15.65,0,0,-0.8,0.888016100652807,-0.265378490997859,0.37550187948542,0
15.66,0,0,-0.8,0.887413447059283,-0.265062686415256,0.377146054266365,0
15.67,0,0,-0.8,0.886809272907007,-0.26473963477409,0.378790495215795,0
15.68,0,0,-0.8,0.886203579231215,-0.264409333097308,0.380435172833455,0
15.69,0,0,-0.8,0.885596367069746,-0.264071778525091,0.38208005760503,0
15.7,0,0,-0.8,0.884987637463042,-0.263726968314907,0.383725120002602,0
15.71,0,0,-0.8,0.884377391454144,-0.263374899841573,0.385370330485112,0
15.72,0,0,-0.8,0.883765630088693,-0.263015570597303,0.387015659498824,0
15.73,0,0,-0.8,0.883152354414925,-0.262648978191763,0.38866107747779,0
15.74,0,0,-0.8,0.882537565483671,-0.262275120352122,0.390306554844311,0
15.75,0,0,-0.8,0.881921264348355,-0.2618939949231,0.391952062009397,0
15.76,0,0,-0.8,0.881303452064992,-0.261505599867013,0.393597569373239,0
15.77,0,0,-0.8,0.880684129692187,-0.261109933263822,0.395243047325664,0
15.78,0,0,-0.8,0.880063298291132,-0.260706993311173,0.396888466246605,0
15.79,0,0,-0.8,0.879440958925604,-0.260296778324439,0.398533796506559,0
15.8,0,0,-0.8,0.878817112661965,-0.25987928673676,0.40017900846706,0
15.81,0,0,-0.8,0.878191760569159,-0.259454517099079,0.401824072481135,0
15.82,0,0,-0.8,0.877564903718709,-0.259022468080182,0.403468958893771,0
15.83,0,0,-0.8,0.876936543184718,-0.258583138466726,0.405113638042383,0
15.84,0,0,-0.8,0.876306680043864,-0.258136527163278,0.406758080257275,0
15.85,0,0,-0.8,0.8756753153754,-0.257682633192339,0.408402255862105,0
15.86,0,0,-0.8,0.875042450261152,-0.257221455694377,0.410046135174353,0
15.87,0,0,-0.8,0.874408085785519,-0.256752993927852,0.411689688505784,0
15.88,0,0,-0.8,0.873772223035465,-0.25627724726924,0.413332886162911,0
15.89,0,0,-0.8,0.873134863100525,-0.255794215213058,0.414975698447467,0
15.9,0,0,-0.8,0.872496007072797,-0.255303897371884,0.416618095656864,0
15.91,0,0,-0.8,0.871855656046944,-0.254806293476378,0.418260048084661,0
15.92,0,0,-0.8,0.871213811120189,-0.254301403375295,0.41990152602103,0
15.93,0,0,-0.8,0.870570473392318,-0.253789227035509,0.421542499753222,0
15.94,0,0,-0.8,0.86992564396567,-0.253269764542017,0.42318293956603,0
15.95,0,0,-0.8,0.869279323945144,-0.25274301609796,0.424822815742258,0
15.96,0,0,-0.8,0.868631514438191,-0.252208982024626,0.426462098563185,0
15.97,0,0,-0.8,0.867982216554816,-0.251667662761465,0.428100758309034,0
15.98,0,0,-0.8,0.867331431407573,-0.251119058866089,0.429738765259431,0
15.99,0,0,-0.8,0.866679160111564,-0.250563171014282,0.431376089693879,0
16,0,0,-0.8,0.866025403784439,-0.25,0.433012701892219,0
16.01,0,0,-0.8,0.86537016354639,-0.249429546735374,0.434648572135098,0
16.02,0,0,-0.8,0.864713440520155,-0.248851812250709,0.436283670704433,0
16.03,0,0,-0.8,0.86405523583101,-0.248266797694477,0.43791796788388,0
16.04,0,0,-0.8,0.863395550606772,-0.247674504333321,0.439551433959296,0
16.05,0,0,-0.8,0.862734385977792,-0.24707493355204,0.44118403921921,0
16.06,0,0,-0.8,0.862071743076958,-0.246468086853588,0.442815753955284,0
16.07,0,0,-0.8,0.861407623039692,-0.24585396585906,0.444446548462783,0
16.08,0,0,-0.8,0.860742027003944,-0.24523257230768,0.446076393041036,0
16.09,0,0,-0.8,0.860074956110195,-0.244603908056791,0.447705257993908,0
16.1,0,0,-0.8,0.859406411501453,-0.243967975081835,0.449333113630261,0
16.11,0,0,-0.8,0.858736394323251,-0.243324775476341,0.45095993026442,0
16.12,0,0,-0.8,0.858064905723644,-0.2426743114519,0.452585678216644,0
16.13,0,0,-0.8,0.857391946853212,-0.242016585338149,0.454210327813582,0
16.14,0,0,-0.8,0.85671751886505,-0.241351599582745,0.455833849388748,0
16.15,0,0,-0.8,0.856041622914772,-0.240679356751344,0.45745621328298,0
16.16,0,0,-0.8,0.855364260160507,-0.239999859527571,0.45907738984491,0
16.17,0,0,-0.8,0.854685431762898,-0.239313110712992,0.460697349431425,0
16.18,0,0,-0.8,0.854005138885099,-0.238619113227088,0.462316062408133,0
16.19,0,0,-0.8,0.853323382692774,-0.237917870107218,0.463933499149832,0
16.2,0,0,-0.8,0.852640164354092,-0.23720938450859,0.465549630040968,0
16.21,0,0,-0.8,0.851955485039731,-0.236493659704219,0.467164425476108,0
16.22,0,0,-0.8,0.851269345922869,-0.235770699084898,0.468777855860396,0
16.23,0,0,-0.8,0.850581748179186,-0.235040506159152,0.470389891610023,0
16.24,0,0,-0.8,0.849892692986864,-0.234303084553201,0.472000503152689,0
16.25,0,0,-0.8,0.849202181526579,-0.233558438010914,0.47360966092807,0
16.26,0,0,-0.8,0.848510214981503,-0.232806570393768,0.475217335388277,0
16.27,0,0,-0.8,0.847816794537304,-0.232047485680797,0.476823496998324,0
16.28,0,0,-0.8,0.847121921382137,-0.231281187968548,0.478428116236591,0
16.29,0,0,-0.8,0.846425596706649,-0.23050768147103,0.480031163595285,0
16.3,0,0,-0.8,0.845727821703973,-0.229726970519657,0.481632609580906,0
16.31,0,0,-0.8,0.845028597569728,-0.228939059563204,0.483232424714706,0
16.32,0,0,-0.8,0.844327925502015,-0.228143953167741,0.48483057953316,0
16.33,0,0,-0.8,0.843625806701417,-0.227341656016582,0.486427044588417,0
16.34,0,0,-0.8,0.842922242370994,-0.226532172910225,0.488021790448773,0
16.35,0,0,-0.8,0.842217233716287,-0.225715508766288,0.489614787699127,0
16.36,0,0,-0.8,0.841510781945306,-0.224891668619451,0.491206006941444,0
16.37,0,0,-0.8,0.840802888268539,-0.224060657621386,0.492795418795219,0
16.38,0,0,-0.8,0.840093553898942,-0.223222481040693,0.494382993897932,0
16.39,0,0,-0.8,0.83938278005194,-0.222377144262833,0.49596870290552,0
16.4,0,0,-0.8,0.838670567945424,-0.221524652790055,0.497552516492827,0
16.41,0,0,-0.8,0.837956918799751,-0.220665012241328,0.499134405354071,0
16.42,0,0,-0.8,0.837241833837739,-0.219798228352261,0.500714340203301,0
16.43,0,0,-0.8,0.836525314284666,-0.218924306975036,0.502292291774859,0
16.44,0,0,-0.8,0.83580736136827,-0.218043254078321,0.50386823082384,0
16.45,0,0,-0.8,0.835087976318743,-0.217155075747199,0.505442128126549,0
16.46,0,0,-0.8,0.834367160368732,-0.216259778183083,0.507013954480962,0
16.47,0,0,-0.8,0.833644914753334,-0.215357367703633,0.508583680707185,0
16.48,0,0,-0.8,0.832921240710099,-0.214447850742672,0.510151277647912,0
16.49,0,0,-0.8,0.832196139479023,-0.213531233850103,0.511716716168882,0
16.5,0,0,-0.8,0.831469612302545,-0.212607523691814,0.513279967159337,0
16.51,0,0,-0.8,0.830741660425551,-0.211676727049594,0.514841001532482,0
16.52,0,0,-0.8,0.830012285095368,-0.210738850821038,0.51639979022594,0
16.53,0,0,-0.8,0.829281487561758,-0.209793902019454,0.517956304202208,0
16.54,0,0,-0.8,0.828549269076924,-0.20884188777377,0.519510514449115,0
16.55,0,0,-0.8,0.827815630895502,-0.207882815328431,0.521062391980276,0
16.56,0,0,-0.8,0.827080574274562,-0.206916692043309,0.522611907835552,0
16.57,0,0,-0.8,0.826344100473602,-0.205943525393591,0.524159033081499,0
16.58,0,0,-0.8,0.825606210754552,-0.204963322969688,0.525703738811828,0
16.59,0,0,-0.8,0.824866906381763,-0.203976092477121,0.527245996147855,0
16.6,0,0,-0.8,0.824126188622015,-0.202981841736422,0.528785776238961,0
16.61,0,0,-0.8,0.823384058744508,-0.201980578683021,0.530323050263038,0
16.62,0,0,-0.8,0.82264051802086,-0.200972311367139,0.531857789426949,0
16.63,0,0,-0.8,0.821895567725108,-0.199957047953677,0.533389964966977,0
16.64,0,0,-0.8,0.821149209133704,-0.1989347967221,0.534919548149279,0
16.65,0,0,-0.8,0.820401443525514,-0.197905566066324,0.536446510270336,0
16.66,0,0,-0.8,0.819652272181812,-0.196869364494599,0.537970822657405,0
16.67,0,0,-0.8,0.818901696386285,-0.195826200629391,0.539492456668971,0
16.68,0,0,-0.8,0.818149717425023,-0.19477608320726,0.541011383695198,0
16.69,0,0,-0.8,0.817396336586522,-0.193719021078738,0.542527575158377,0
16.7,0,0,-0.8,0.816641555161679,-0.192655023208207,0.544041002513377,0
16.71,0,0,-0.8,0.815885374443791,-0.191584098673771,0.545551637248092,0
16.72,0,0,-0.8,0.815127795728554,-0.190506256667132,0.547059450883892,0
16.73,0,0,-0.8,0.814368820314058,-0.189421506493456,0.548564414976071,0
16.74,0,0,-0.8,0.813608449500787,-0.188329857571244,0.550066501114293,0
16.75,0,0,-0.8,0.812846684591615,-0.187231319432203,0.551565680923039,0
16.76,0,0,-0.8,0.812083526891806,-0.186125901721106,0.553061926062055,0
16.77,0,0,-0.8,0.81131897770901,-0.185013614195659,0.554555208226798,0
16.78,0,0,-0.8,0.810553038353261,-0.18389446672636,0.556045499148878,0
16.79,0,0,-0.8,0.809785710136975,-0.182768469296365,0.557532770596509,0
16.8,0,0,-0.8,0.809016994374947,-0.18163563200134,0.559016994374948,0
16.81,0,0,-0.8,0.808246892384353,-0.180495965049322,0.560498142326939,0
16.82,0,0,-0.8,0.80747540548474,-0.179349478760572,0.561976186333163,0
16.83,0,0,-0.8,0.80670253499803,-0.178196183567429,0.563451098312671,0
16.84,0,0,-0.8,0.805928282248516,-0.177036090014163,0.564922850223333,0
16.85,0,0,-0.8,0.805152648562858,-0.17586920875682,0.566391414062276,0
16.86,0,0,-0.8,0.804375635270084,-0.174695550563078,0.567856761866328,0
16.87,0,0,-0.8,0.803597243701586,-0.173515126312083,0.569318865712455,0
16.88,0,0,-0.8,0.802817475191115,-0.172327946994305,0.570777697718203,0
16.89,0,0,-0.8,0.802036331074783,-0.171134023711371,0.572233230042137,0
16.9,0,0,-0.8,0.801253812691061,-0.169933367675913,0.573685434884277,0
16.91,0,0,-0.8,0.800469921380771,-0.168725990211402,0.57513428448654,0
16.92,0,0,-0.8,0.79968465848709,-0.167511902751991,0.576579751133174,0
16.93,0,0,-0.8,0.798898025355546,-0.166291116842349,0.578021807151196,0
16.94,0,0,-0.8,0.798110023334011,-0.16506364413749,0.579460424910827,0
16.95,0,0,-0.8,0.797320653772707,-0.163829496402616,0.580895576825928,0
16.96,0,0,-0.8,0.796529918024196,-0.162588685512938,0.582327235354437,0
16.97,0,0,-0.8,0.795737817443383,-0.161341223453512,0.583755372998797,0
16.98,0,0,-0.8,0.79494435338751,-0.16008712231906,0.585179962306397,0
16.99,0,0,-0.8,0.794149527216156,-0.158826394313804,0.586600975869996,0
17,0,0,-0.8,0.793353340291235,-0.157559051751283,0.588018386328162,0
17.01,0,0,-0.8,0.792555793976991,-0.156285107054176,0.589432166365704,0
17.02,0,0,-0.8,0.791756889639997,-0.155004572754128,0.590842288714093,0
17.03,0,0,-0.8,0.790956628649155,-0.153717461491562,0.592248726151903,0
17.04,0,0,-0.8,0.79015501237569,-0.152423786015502,0.593651451505235,0
17.05,0,0,-0.8,0.78935204219315,-0.151123559183385,0.595050437648146,0
17.06,0,0,-0.8,0.788547719477402,-0.149816793960875,0.596445657503073,0
17.07,0,0,-0.8,0.787742045606631,-0.148503503421677,0.59783708404127,0
17.08,0,0,-0.8,0.786935021961337,-0.147183700747348,0.599224690283223,0
17.09,0,0,-0.8,0.786126649924334,-0.145857399227103,0.600608449299083,0
17.1,0,0,-0.8,0.785316930880745,-0.144524612257624,0.601988334209087,0
17.11,0,0,-0.8,0.784505866218001,-0.143185353342864,0.603364318183983,0
17.12,0,0,-0.8,0.78369345732584,-0.141839636093854,0.604736374445456,0
17.13,0,0,-0.8,0.782879705596302,-0.140487474228504,0.606104476266546,0
17.14,0,0,-0.8,0.782064612423728,-0.139128881571398,0.607468596972071,0
17.15,0,0,-0.8,0.781248179204758,-0.137763872053602,0.608828709939051,0
17.16,0,0,-0.8,0.78043040733833,-0.136392459712455,0.610184788597122,0
17.17,0,0,-0.8,0.779611298225671,-0.135014658691367,0.611536806428965,0
17.18,0,0,-0.8,0.778790853270304,-0.133630483239612,0.612884736970713,0
17.19,0,0,-0.8,0.777969073878038,-0.132239947712119,0.614228553812376,0
17.2,0,0,-0.8,0.777145961456971,-0.130843066569265,0.615568230598259,0
17.21,0,0,-0.8,0.776321517417482,-0.129439854376664,0.616903741027371,0
17.22,0,0,-0.8,0.775495743172235,-0.128030325804953,0.618235058853848,0
17.23,0,0,-0.8,0.77466864013617,-0.126614495629576,0.619562157887363,0
17.24,0,0,-0.8,0.773840209726506,-0.125192378730571,0.62088501199354,0
17.25,0,0,-0.8,0.773010453362737,-0.123763990092355,0.622203595094367,0
17.26,0,0,-0.8,0.772179372466627,-0.122329344803495,0.623517881168611,0
17.27,0,0,-0.8,0.771346968462211,-0.1208884580565,0.624827844252222,0
17.28,0,0,-0.8,0.770513242775789,-0.119441345147587,0.626133458438752,0
17.29,0,0,-0.8,0.76967819683593,-0.117988021476465,0.627434697879756,0
17.3,0,0,-0.8,0.76884183207346,-0.116528502546106,0.628731536785207,0
17.31,0,0,-0.8,0.768004149921468,-0.115062803962518,0.630023949423898,0
17.32,0,0,-0.8,0.7671651518153,-0.113590941434517,0.631311910123854,0
17.33,0,0,-0.8,0.766324839192555,-0.112112930773494,0.632595393272732,0
17.34,0,0,-0.8,0.765483213493088,-0.110628787893188,0.63387437331823,0
17.35,0,0,-0.8,0.764640276159,-0.109138528809447,0.635148824768492,0
17.36,0,0,-0.8,0.763796028634642,-0.107642169639997,0.636418722192507,0
17.37,0,0,-0.8,0.762950472366609,-0.1061397266042,0.637684040220511,0
17.38,0,0,-0.8,0.762103608803738,-0.104631216022824,0.638944753544392,0
17.39,0,0,-0.8,0.761255439397107,-0.103116654317793,0.64020083691809,0
17.4,0,0,-0.8,0.760405965600031,-0.101596058011954,0.64145226515799,0
17.41,0,0,-0.8,0.759555188868061,-0.100069443728829,0.642699013143328,0
17.42,0,0,-0.8,0.758703110658978,-0.0985368281923714,0.643941055816585,0
17.43,0,0,-0.8,0.757849732432797,-0.0969982282267212,0.645178368183881,0
17.44,0,0,-0.8,0.756995055651756,-0.0954536607559547,0.646410925315377,0
17.45,0,0,-0.8,0.756139081780323,-0.0939031428038382,0.647638702345661,0
17.46,0,0,-0.8,0.755281812285184,-0.0923466914935739,0.648861674474151,0
17.47,0,0,-0.8,0.754423248635247,-0.0907843240475508,0.650079816965478,0
17.48,0,0,-0.8,0.753563392301638,-0.0892160577870871,0.651293105149885,0
17.49,0,0,-0.8,0.752702244757697,-0.0876419101321784,0.652501514423612,0
17.5,0,0,-0.8,0.751839807478977,-0.0860618986012383,0.65370502024929,0
17.51,0,0,-0.8,0.750976081943242,-0.084476040810839,0.654903598156327,0
17.52,0,0,-0.8,0.75011106963046,-0.0828843544754551,0.656097223741295,0
17.53,0,0,-0.8,0.749244772022806,-0.0812868574071967,0.65728587266832,0
17.54,0,0,-0.8,0.74837719060466,-0.0796835675155516,0.658469520669462,0
17.55,0,0,-0.8,0.747508326862597,-0.0780745028071158,0.659648143545105,0
17.56,0,0,-0.8,0.746638182285391,-0.0764596813853316,0.660821717164335,0
17.57,0,0,-0.8,0.745766758364013,-0.0748391214502154,0.661990217465328,0
17.58,0,0,-0.8,0.744894056591622,-0.0732128412980935,0.663153620455726,0
17.59,0,0,-0.8,0.74402007846357,-0.0715808593213279,0.664311902213022,0
17.6,0,0,-0.8,0.743144825477394,-0.0699431940080445,0.665465038884934,0
17.61,0,0,-0.8,0.742268299132817,-0.0682998639418613,0.666613006689787,0
17.62,0,0,-0.8,0.741390500931742,-0.0666508878016105,0.66775578191689,0
17.63,0,0,-0.8,0.740511432378253,-0.0649962843610658,0.66889334092691,0
17.64,0,0,-0.8,0.73963109497861,-0.0633360724886586,0.670025660152247,0
17.65,0,0,-0.8,0.738749490241246,-0.0616702711472043,0.671152716097409,0
17.66,0,0,-0.8,0.737866619676768,-0.0599988993936186,0.672274485339384,0
17.67,0,0,-0.8,0.736982484797951,-0.0583219763786328,0.673390944528013,0
17.68,0,0,-0.8,0.736097087119734,-0.0566395213465149,0.674502070386355,0
17.69,0,0,-0.8,0.735210428159224,-0.0549515536347786,0.675607839711067,0
17.7,0,0,-0.8,0.734322509435686,-0.0532580926739018,0.67670822937276,0
17.71,0,0,-0.8,0.733433332470544,-0.0515591579870329,0.677803216316374,0
17.72,0,0,-0.8,0.732542898787379,-0.0498547691897062,0.678892777561542,0
17.73,0,0,-0.8,0.731651209911925,-0.048144945989546,0.679976890202954,0
17.74,0,0,-0.8,0.730758267372066,-0.046429708185978,0.681055531410722,0
17.75,0,0,-0.8,0.729864072697836,-0.0447090756699328,0.682128678430741,0
17.76,0,0,-0.8,0.728968627421411,-0.0429830684235499,0.683196308585051,0
17.77,0,0,-0.8,0.728071933077115,-0.0412517065198842,0.684258399272198,0
17.78,0,0,-0.8,0.727173991201407,-0.0395150101226021,0.685314927967593,0
17.79,0,0,-0.8,0.726274803332887,-0.0377729994856882,0.686365872223868,0
17.8,0,0,-0.8,0.725374371012288,-0.0360256949531384,0.687411209671236,0
17.81,0,0,-0.8,0.724472695782477,-0.0342731169586619,0.688450918017842,0
17.82,0,0,-0.8,0.723569779188449,-0.0325152860253732,0.689484975050122,0
17.83,0,0,-0.8,0.722665622777329,-0.0307522227654902,0.690513358633153,0
17.84,0,0,-0.8,0.721760228098362,-0.0289839478800264,0.691536046711007,0
17.85,0,0,-0.8,0.720853596702919,-0.0272104821584803,0.6925530173071,0
17.86,0,0,-0.8,0.719945730144487,-0.0254318464785304,0.693564248524543,0
17.87,0,0,-0.8,0.71903662997867,-0.0236480618057196,0.694569718546489,0
17.88,0,0,-0.8,0.718126297763189,-0.0218591491931479,0.695569405636481,0
17.89,0,0,-0.8,0.717214735057871,-0.0200651297811534,0.696563288138798,0
17.9,0,0,-0.8,0.716301943424654,-0.0182660247970024,0.697551344478798,0
17.91,0,0,-0.8,0.715387924427583,-0.0164618555545703,0.698533553163265,0
17.92,0,0,-0.8,0.714472679632803,-0.0146526434540228,0.699509892780746,0
17.93,0,0,-0.8,0.713556210608563,-0.0128384099815011,0.700480342001898,0
17.94,0,0,-0.8,0.712638518925205,-0.0110191767087966,0.701444879579821,0
17.95,0,0,-0.8,0.711719606155171,-0.00919496529303362,0.702403484350404,0
17.96,0,0,-0.8,0.710799473872992,-0.00736579747634236,0.703356135232654,0
17.97,0,0,-0.8,0.70987812365529,-0.00553169508553869,0.704302811229037,0
17.98,0,0,-0.8,0.708955557080774,-0.00369268003179381,0.705243491425815,0
17.99,0,0,-0.8,0.708031775730234,-0.00184877431031212,0.70617815499337,0
18,0,0,-0.8,0.707106781186548,-4.32978028117747e-17,0.707106781186547,0
18.01,0,0,-0.8,0.706180575034665,0.00185362073686445,0.708029349344978,0
18.02,0,0,-0.8,0.705253158861618,0.00371206565495857,0.708945838893411,0
18.03,0,0,-0.8,0.704324534256506,0.0055753124262531,0.709856229342045,0
18.04,0,0,-0.8,0.703394702810504,0.00744333864033888,0.710760500286846,0
18.05,0,0,-0.8,0.702463666116852,0.00931612180476791,0.711658631409885,0
18.06,0,0,-0.8,0.701531425770856,0.0111936393453839,0.712550602479652,0
18.07,0,0,-0.8,0.700597983369884,0.0130758686066649,0.713436393351385,0
18.08,0,0,-0.8,0.699663340513365,0.0149627868520576,0.714315983967389,0
18.09,0,0,-0.8,0.698727498802784,0.0168543712643182,0.715189354357355,0
18.1,0,0,-0.8,0.69779045984168,0.0187505989458563,0.716056484638683,0
18.11,0,0,-0.8,0.696852225235644,0.020651446919073,0.716917355016797,0
18.12,0,0,-0.8,0.695912796592314,0.0225568921267079,0.717771945785462,0
18.13,0,0,-0.8,0.694972175521378,0.0244669114321812,0.718620237327097,0
18.14,0,0,-0.8,0.694030363634562,0.0263814816199436,0.719462210113092,0
18.15,0,0,-0.8,0.693087362545636,0.028300579395819,0.720297844704117,0
18.16,0,0,-0.8,0.692143173870407,0.030224181387355,0.721127121750433,0
18.17,0,0,-0.8,0.691197799226716,0.032152264144176,0.721950021992207,0
18.18,0,0,-0.8,0.690251240234437,0.0340848041383276,0.72276652625981,0
18.19,0,0,-0.8,0.689303498515473,0.0360217777646352,0.723576615474135,0
18.2,0,0,-0.8,0.688354575693754,0.0379631613410518,0.724380270646892,0
18.21,0,0,-0.8,0.687404473395233,0.0399089311090183,0.725177472880921,0
18.22,0,0,-0.8,0.686453193247884,0.0418590632338135,0.725968203370486,0
18.23,0,0,-0.8,0.6855007368817,0.0438135338049168,0.726752443401584,0
18.24,0,0,-0.8,0.684547105928689,0.0457723188363611,0.727530174352239,0
18.25,0,0,-0.8,0.683592302022871,0.0477353942670951,0.728301377692804,0
18.26,0,0,-0.8,0.682636326800278,0.0497027359613445,0.729066034986256,0
18.27,0,0,-0.8,0.681679181898946,0.0516743197089704,0.729824127888492,0
18.28,0,0,-0.8,0.680720868958918,0.053650121225837,0.730575638148624,0
18.29,0,0,-0.8,0.679761389622236,0.0556301161541695,0.731320547609268,0
18.3,0,0,-0.8,0.678800745532942,0.0576142800629257,0.732058838206843,0
18.31,0,0,-0.8,0.677838938337073,0.0596025884481569,0.732790491971852,0
18.32,0,0,-0.8,0.676875969682661,0.061595016733379,0.733515491029176,0
18.33,0,0,-0.8,0.675911841219725,0.0635915402699389,0.734233817598358,0
18.34,0,0,-0.8,0.674946554600273,0.0655921343373843,0.734945453993891,0
18.35,0,0,-0.8,0.673980111478298,0.0675967741438376,0.735650382625503,0
18.36,0,0,-0.8,0.673012513509774,0.0696054348263626,0.736348585998432,0
18.37,0,0,-0.8,0.672043762352652,0.0716180914513431,0.737040046713718,0
18.38,0,0,-0.8,0.671073859666863,0.0736347190148516,0.737724747468474,0
18.39,0,0,-0.8,0.670102807114308,0.07565529244303,0.738402671056169,0
18.4,0,0,-0.8,0.669130606358858,0.077679786592461,0.739073800366903,0
18.41,0,0,-0.8,0.668157259066354,0.0797081762505481,0.739738118387682,0
18.42,0,0,-0.8,0.667182766904599,0.0817404361358961,0.740395608202693,0
18.43,0,0,-0.8,0.66620713154336,0.0837765408986847,0.741046252993576,0
18.44,0,0,-0.8,0.665230354654361,0.0858164651210565,0.741690036039692,0
18.45,0,0,-0.8,0.664252437911282,0.0878601833174922,0.742326940718398,0
18.46,0,0,-0.8,0.663273382989757,0.0899076699351982,0.742956950505308,0
18.47,0,0,-0.8,0.66229319156737,0.0919588993544865,0.743580048974566,0
18.48,0,0,-0.8,0.661311865323652,0.0940138458891646,0.744196219799107,0
18.49,0,0,-0.8,0.660329405940079,0.0960724837869152,0.744805446750919,0
18.5,0,0,-0.8,0.659345815100069,0.0981347872296874,0.745407713701307,0
18.51,0,0,-0.8,0.658361094488977,0.100200730334085,0.746003004621156,0
18.52,0,0,-0.8,0.657375245794096,0.102270287151753,0.746591303581183,0
18.53,0,0,-0.8,0.656388270704649,0.104343431669769,0.7471725947522,0
18.54,0,0,-0.8,0.655400170911794,0.106420137811032,0.747746862405368,0
18.55,0,0,-0.8,0.65441094810861,0.108500379434661,0.748314090912448,0
18.56,0,0,-0.8,0.653420603990106,0.110584130336379,0.74887426474606,0
18.57,0,0,-0.8,0.652429140253207,0.112671364248916,0.749427368479928,0
18.58,0,0,-0.8,0.65143655859676,0.114762054842394,0.749973386789132,0
18.59,0,0,-0.8,0.650442860721528,0.116856175724733,0.750512304450357,0
18.6,0,0,-0.8,0.649448048330184,0.118953700442041,0.751044106342138,0
18.61,0,0,-0.8,0.648452123127312,0.121054602479017,0.751568777445105,0
18.62,0,0,-0.8,0.647455086819402,0.123158855259345,0.752086302842226,0
18.63,0,0,-0.8,0.64645694111485,0.125266432146098,0.75259666771905,0
18.64,0,0,-0.8,0.645457687723951,0.127377306442135,0.753099857363947,0
18.65,0,0,-0.8,0.644457328358897,0.129491451390508,0.753595857168345,0
18.66,0,0,-0.8,0.643455864733779,0.131608840174858,0.754084652626967,0
18.67,0,0,-0.8,0.642453298564576,0.133729445919825,0.75456622933807,0
